latitude,longitude,time,risk_rating
-35.702,149.7350755,1309.125829,0.573768953
-35.2654,149.6645878,1223.343319,0.991050206
-35.6454,149.3624978,902.2490737,0.479682663
-37.598,146.6940357,346.525372,0.530536451
-37.7354,147.202554,227.7945372,0.34845858
-35.4595,149.3020798,915.6399103,0.912397028
-37.5616,149.4682293,38.53408133,0.367396227
-36.0133,148.9748156,892.8208854,0.568954615
-35.9405,149.6041698,835.3353799,0.622691232
-37.2341,146.1955872,365.9983695,0.823126986
-36.1952,149.2769056,764.1359424,0.409455444
-37.5616,147.5398879,271.7922099,0.401167135
-35.3625,150.3896039,1239.543021,0.336532542
-36.931,146.0445422,388.6319862,0.887027412
-37.4201,147.5801665,290.6703362,0.380336157
-35.8273,149.2668359,833.2651044,0.685472517
-36.1831,148.2900781,638.4056029,0.517284339
-36.2639,149.0654426,876.9892641,0.509859903
-36.7369,145.8884623,349.4513036,0.64917429
-37.6748,147.0464741,379.8579696,0.983681819
-35.3625,150.1580016,1274.553504,0.445476784
-36.462,146.6940357,321.6613295,0.608015615
-36.8056,146.3164232,404.3863175,0.454795439
-35.0108,150.6564501,1296.694238,0.49324167
-35.8435,149.2567663,860.883594,0.300069488
-35.9122,148.6777604,754.6512804,0.985912233
-36.0537,150.0019217,1166.926607,0.49803937
-37.1695,149.4279506,415.8476377,0.613585324
-37.1654,148.8590144,69.59990658,0.818148922
-36.6803,146.5228514,368.3914978,0.81286335
-37.1654,146.4926424,378.270272,0.652616853
-36.9027,146.8752898,224.4353454,0.676166318
-36.5227,147.9023959,132.4296959,0.473052918
-37.4484,149.7552148,22.1720241,0.212406538
-35.0714,150.6715546,1281.130236,0.472970279
-35.3625,149.0352336,940.6376608,0.928893468
-37.6546,146.7141751,427.3480663,0.76084704
-36.1467,148.6676907,702.848865,0.845671581
-37.598,148.8841885,286.9809648,0.209648284
-36.0214,149.4380203,878.0851087,0.609789497
-37.2261,147.3938777,204.0203598,0.929581063
-37.5373,147.7110722,279.9676489,0.975758671
-36.4499,146.7594886,296.1420281,0.902205696
-36.7733,145.8733578,360.9211928,0.473166861
-35.6333,149.8357722,1196.182081,0.797469164
-37.0482,147.2881462,392.268075,0.293348716
-36.0295,149.7250058,1120.275931,0.519814511
-37.7718,147.1522056,323.737756,0.30558174
-35.1603,148.8187357,938.6348647,0.231913119
-36.1993,148.1793118,696.5239205,0.244566568
-37.0967,147.6657587,326.8767725,0.960239718
-37.2463,147.1874495,295.9046445,0.666852363
-37.8082,147.1219966,327.301274,0.974475842
-36.5671,149.3826371,819.5400495,0.499104428
-37.0684,149.840807,5.567569875,0.436955722
-36.0942,149.4279506,850.999006,0.403549185
-36.8501,146.3063535,426.1742098,0.775611878
-37.4565,147.2881462,298.3642212,0.504659926
-35.1361,150.3392556,1370.850121,0.69395555
-35.6212,149.3222191,928.617735,0.892288912
-37.7273,149.6343788,31.54074648,0.832924905
-36.0901,149.810598,1114.306778,0.74783421
-36.9835,149.8458418,45.25245445,0.79421574
-35.5565,150.2939421,1236.639461,0.799325842
-35.9284,147.9829533,708.8662106,0.677346227
-35.8516,147.6607239,612.7861448,0.890716685
-37.0361,149.9465385,709.7850776,0.396617286
-36.1144,148.8439099,736.6656185,0.532082151
-37.4201,147.9930229,185.0820196,0.438576423
-35.4554,148.9999897,955.5634622,0.87416837
-36.2518,150.0673745,1223.912779,0.62900911
-36.5873,149.5034731,801.5565151,0.990147216
-37.0684,146.3667715,371.4283932,0.691655091
-37.3231,149.1107561,37.02250394,0.963754003
-36.555,149.4883686,828.5435673,0.749910495
-35.9405,149.75018,1147.370108,0.257208836
-35.7788,149.0201291,928.4001948,0.263623469
-37.5495,147.7261767,248.2778738,0.319612006
-36.9795,148.2749736,83.06551193,0.603067968
-37.0805,146.4322244,365.1428888,0.561768642
-37.4767,149.7350755,33.54659137,0.367124531
-37.3837,149.3071146,6.768571092,0.709449285
-37.5858,147.5549924,276.3145172,0.60168458
-36.1548,148.8892234,768.408497,0.481689986
-35.7829,149.9566082,1199.667963,0.676383979
-36.6844,145.8733578,392.9024569,0.264407922
-36.3973,149.6847272,667.5999719,0.502423531
-36.078,148.1742769,662.6436547,0.848436405
-35.6616,148.869084,951.952385,0.701071484
-35.7829,147.9124656,774.8370531,0.93122272
-37.6788,146.6990706,302.6143575,0.731253039
-36.1507,149.8559115,1096.602271,0.486347522
-35.4635,149.2517314,913.3518985,0.81587921
-37.6263,149.5034731,20.97651746,0.294951075
-36.0537,149.6444485,784.8303353,0.472914419
-37.2139,147.3787732,380.1816894,0.932114064
-36.6035,148.0735803,201.422092,0.664891137
-37.5737,147.6204452,121.2976566,0.269494934
-37.7354,149.0352336,232.1175982,0.474922171
-36.1144,147.3989125,368.5196087,0.457014955
-35.3099,149.1006864,960.3529024,0.233221534
-36.2114,149.4380203,746.0349173,0.783048266
-36.5752,148.1289634,40.86815268,0.537199918
-35.6616,148.9043279,930.086289,0.8373892
-37.5818,149.7854238,23.63528549,0.537860426
-35.9284,149.0956516,872.4301834,0.528595136
-35.8556,148.9244672,885.7795396,0.554237689
-35.9042,149.3322888,866.6741234,0.658027491
-35.6859,149.5286473,874.201481,0.731065465
-35.9527,148.0131623,712.6527616,0.430591589
-35.8354,149.4380203,878.1232004,0.3302288
-36.8178,147.202554,171.0673518,0.448405559
-37.6909,146.8400459,309.739233,0.624320708
-37.6101,148.0232319,152.3877586,0.291811402
-37.2907,147.6003059,251.1110083,0.675565976
-36.0376,149.2466966,826.9306303,0.216306895
-37.8365,146.5228514,336.1707148,0.935363743
-36.9916,146.7292796,378.9381678,0.732160783
-36.0861,149.4430551,847.070152,0.76180145
-35.3503,148.7230739,1004.66176,0.940101203
-35.6293,149.8206677,1188.419413,0.26411323
-36.0012,149.6444485,812.6217758,0.940572873
-36.4499,150.0774442,747.2381137,0.874622374
-35.3261,150.3845691,1235.451079,0.88179405
-37.7152,147.0061955,342.2371496,0.407585405
-37.9214,146.5178166,303.7701764,0.696487074
-35.7708,148.8942582,922.2107493,0.704215934
-37.4646,146.9357078,382.1819876,0.597397464
-36.2316,148.2749736,725.7347207,0.420390416
-37.0563,146.4775379,343.7885699,0.841616624
-36.1548,149.7904587,826.7841456,0.641425911
-37.7152,149.568926,47.88694546,0.460235154
-37.8082,147.1773798,278.3367779,0.400570208
-37.6303,147.8268734,282.6719402,0.741164992
-36.179,150.05227,1092.763652,0.371853545
-35.9688,150.0724094,1214.252332,0.402256451
-36.1225,148.264904,693.5197226,0.203264777
-36.6358,149.8156328,631.2671866,0.455706123
-37.6141,146.472503,360.7093337,0.686571713
-37.0441,149.2819404,24.77274113,0.553650244
-37.4969,149.7149362,73.012105,0.240480069
-36.175,149.8911554,1324.4209,0.799188931
-35.9931,149.0251639,880.5525801,0.300466463
-35.6818,147.8369431,805.0717864,0.922134266
-35.702,148.748248,921.8020075,0.440021713
-37.5697,147.7211419,105.5783143,0.230980821
-36.9188,147.1874495,444.5557329,0.711977316
-37.5495,148.2497995,265.5407532,0.375310237
-34.9663,150.4903006,1368.617483,0.842965781
-35.0148,150.5708579,1350.49866,0.496256552
-37.2705,148.7834919,160.489344,0.919648674
-37.2705,147.6003059,271.113763,0.342564253
-37.1048,149.9566082,559.0287277,0.865530048
-37.0967,146.4221547,207.5831373,0.708142655
-35.4069,148.8338402,953.6984745,0.974183259
-35.5484,148.8187357,888.8813417,0.373004513
-35.7263,147.6456194,738.2755507,0.882184499
-37.6626,147.7563857,285.7350007,0.340754478
-36.8582,145.9740545,413.5920162,0.392065696
-37.7799,148.295113,104.7741262,0.39286526
-35.702,149.7652845,1194.921,0.939486319
-36.931,147.3334597,190.2934292,0.356875699
-37.129,147.3737383,242.0912725,0.517156832
-35.9163,149.4581596,838.7658649,0.289751126
-35.601,148.8489447,946.0162309,0.854067158
-36.1507,149.44809,852.6687515,0.371414786
-36.7733,146.4473289,436.2840188,0.698015914
-35.6212,149.3071146,889.0239977,0.707631408
-35.888,149.7048665,1145.714486,0.85151625
-36.7571,146.9810213,182.7528977,0.904253613
-36.0052,148.0181971,628.6570818,0.515911151
-35.5322,150.1630364,1258.113119,0.385548838
-36.8218,145.9136365,368.2101954,0.300724728
-37.6222,149.0906167,416.7179645,0.38946445
-35.7708,148.3958096,822.9634834,0.877485572
-35.985,149.3776023,845.4743519,0.375809551
-36.7895,149.629344,773.635377,0.821286625
-36.8501,149.6494833,694.9146956,0.736117525
-37.2099,149.1812438,25.53785635,0.530400253
-37.4767,146.4825727,415.7667178,0.781188701
-37.1492,148.4008445,1.555106198,0.899024159
-37.3999,147.4794699,144.8142501,0.947177818
-37.4322,147.6053407,255.8474438,0.565085699
-36.3569,149.7300407,1274.528711,0.712735282
-36.8663,146.049577,399.2088987,0.987252391
-35.6576,149.0201291,885.726515,0.525836853
-37.319,147.6405845,106.0536961,0.752590269
-36.8097,147.7865947,332.6889399,0.31487053
-35.7263,147.6154104,814.808207,0.98339694
-36.0133,149.8055632,1100.360738,0.365631303
-35.9163,147.8067341,681.7016301,0.842759413
-35.9284,149.4380203,871.0118445,0.841155035
-36.3003,149.8458418,820.6776865,0.350973269
-37.4524,147.685898,283.9225504,0.35479567
-36.7652,145.9539151,399.0745212,0.717467014
-37.2584,146.3164232,367.9824207,0.755412537
-37.2665,147.3687035,300.7478013,0.619814883
-35.8678,148.8640492,882.24794,0.940271571
-36.0659,149.8559115,1102.43675,0.367053935
-35.8395,149.7250058,1136.798681,0.574473575
-37.2382,148.8187357,76.49559685,0.615853911
-35.3625,149.4934035,36.73195733,0.377682045
-37.6182,149.6645878,41.96790195,0.775126578
-37.5939,147.474435,144.1862712,0.859518429
-35.7303,147.8016992,832.6464502,0.307356694
-37.028,147.2982158,277.3217168,0.72898503
-36.4782,147.9124656,223.4361219,0.312849376
-37.1978,147.0263348,259.1039742,0.726503224
-35.3908,149.2215224,916.0248336,0.474704943
-37.2867,146.4876075,405.469414,0.533674016
-35.7991,149.0050246,901.735401,0.814499678
-37.505,149.8508767,5.871726947,0.657202254
-35.7344,149.1006864,896.6010613,0.461331809
-37.2058,148.7281087,300.6400556,0.710772381
-37.3231,146.2862142,357.458622,0.487562814
-36.369,149.3876719,703.6443973,0.305265226
-37.3999,149.7904587,3.708550151,0.264070306
-36.2114,149.689762,808.361341,0.807097867
-35.7101,149.3776023,886.3092201,0.290364449
-37.1897,146.5329211,391.9345086,0.741819372
-36.2195,148.1994511,625.4331372,0.911699094
-35.411,149.2215224,910.8426186,0.792623356
-36.171,150.1328274,1274.971632,0.815461946
-35.7263,149.5538215,849.037403,0.404690982
-36.7531,146.0445422,413.1769324,0.408513595
-37.5899,146.3969805,212.781919,0.428117512
-37.0927,146.3013187,263.3337686,0.226114672
-36.1669,148.3504961,659.2364043,0.378372678
-36.2761,149.508508,824.8599386,0.973068358
-37.8082,147.051509,303.9009668,0.299337322
-37.2584,149.840807,690.3643686,0.698005343
-35.2695,148.5216805,984.4477136,0.762255567
-37.0361,149.9717127,13.2450989,0.436477158
-35.8718,150.0270959,1193.928924,0.66724582
-37.0078,149.7552148,60.2367235,0.898217624
-37.222,146.4020154,240.2978605,0.737448518
-36.0901,148.0433713,721.3762599,0.957462135
-37.2341,146.1754478,309.3302776,0.365266051
-37.4161,146.3869109,371.2459093,0.803115338
-36.9714,147.0716483,333.6250077,0.838556888
-36.4418,147.9728836,108.6180445,0.846536713
-37.4646,149.6746575,68.85223553,0.381856759
-37.7112,147.1522056,242.218688,0.779804258
-36.2922,150.0321307,1111.641384,0.350762216
-35.6737,149.8005283,1240.111185,0.350429185
-35.6778,148.8590144,885.094477,0.86039921
-36.6156,149.4430551,829.1039154,0.495835163
-36.2154,149.0906167,847.9724082,0.525399667
-37.0037,148.4511928,8.717972673,0.56258279
-36.8056,145.898532,394.7238116,0.517874186
-35.8273,148.9546762,905.4058144,0.606119444
-35.7788,150.0573049,1201.450619,0.221147849
-36.268,149.538717,800.8305688,0.502603363
-35.7708,148.9496414,925.0928835,0.262747866
-37.2018,150.0069565,712.2796933,0.488990502
-35.9729,148.2447646,752.662762,0.722804549
-37.0846,147.293181,381.8760818,0.742927125
-35.8233,149.1157909,852.0991105,0.387095878
-35.8678,147.7765251,723.9011116,0.904817279
-37.7314,147.4391912,185.5725678,0.413527414
-36.9067,146.6990706,365.5633686,0.834877804
-35.7627,148.8640492,891.380097,0.751164853
-37.7637,148.3202871,280.3977881,0.556340067
-37.4686,149.4984383,74.20628752,0.863563324
-36.9188,149.1913134,376.8285696,0.608801904
-37.5575,147.4945744,117.2349517,0.954858817
-37.7031,146.5379559,300.572013,0.713747202
-36.1225,149.6696227,797.0427056,0.509098069
-37.412,149.0553729,262.3072905,0.777004416
-35.6778,149.0553729,925.4101597,0.390188098
-35.6212,149.3524281,870.7892028,0.590245582
-35.0754,150.1630364,1256.997936,0.727873771
-37.5535,149.0654426,349.7794296,0.717664087
-35.8031,149.5135428,835.6912964,0.247825251
-37.788,149.0100594,352.6449224,0.47036165
-35.8233,149.5487866,874.6662312,0.378159177
-35.4433,149.2466966,885.0913889,0.295147865
-37.0644,146.5127817,380.375894,0.950249832
-37.4929,149.4883686,48.22757647,0.583763079
-35.601,148.6022378,947.5148039,0.74778217
-34.9784,150.2184196,1367.380055,0.317576343
-35.8476,149.8559115,1132.875045,0.463663662
-34.934,150.5859624,1316.364805,0.334631985
-37.2665,146.2056568,379.8486483,0.458491028
-36.0618,149.1107561,845.6908214,0.224851429
-37.5737,146.8299763,148.9153251,0.750782611
-36.4661,149.4631945,799.0877671,0.360849313
-36.8501,149.5185776,121.1863943,0.738769234
-36.2639,149.7753542,813.4293215,0.870819607
-36.2397,150.0270959,1178.186822,0.21492946
-36.2154,150.0170262,1106.375579,0.516545369
-37.4322,146.5228514,348.7951521,0.840793786
-36.3205,147.7060374,360.0745692,0.395893718
-36.3084,148.4511928,606.7901536,0.517353096
-35.5403,148.7281087,936.6554656,0.495853551
-37.028,148.5166457,68.07784678,0.80586287
-36.5267,146.8954291,328.0862286,0.382927325
-37.3878,149.1208257,12.3871356,0.370523276
-36.3771,149.2970449,805.5349676,0.316331325
-37.218,146.6537571,238.4811443,0.624616453
-36.9188,146.0395073,426.8900917,0.408473408
-37.028,146.4674682,373.2790687,0.716367963
-37.1169,149.5890653,53.95548046,0.423250356
-37.4403,146.5681649,407.117828,0.984824364
-36.3124,149.0654426,818.6544516,0.595247632
-35.1199,150.4248478,1282.460654,0.710735949
-37.3918,147.8268734,147.36821,0.841181926
-35.3099,148.8590144,949.1460624,0.871516367
-35.0997,150.3191162,1365.700453,0.757231948
-35.2452,148.7683874,999.7988068,0.880483436
-35.8961,149.8156328,1175.928072,0.251138491
-37.2867,146.9054988,132.1926755,0.556686844
-35.0795,150.5456838,1369.072058,0.207191412
-36.6561,147.8772217,827.9778275,0.332041752
-36.8784,146.0395073,403.2218807,0.98202211
-35.5403,149.6092046,874.9227244,0.763157028
-37.3797,147.4593305,314.5419421,0.634280613
-36.741,146.140204,432.6371911,0.321548441
-34.9784,150.1378622,1367.546135,0.670555122
-37.2139,146.8601853,291.1402464,0.408067253
-36.9997,149.9666779,604.3393837,0.504240996
-35.2695,148.8439099,969.0806349,0.249644853
-37.5616,149.5739608,12.21095358,0.903243707
-36.361,147.9023959,130.2697555,0.587911713
-35.2331,148.5317502,1005.492484,0.452363511
-35.4918,149.3826371,887.8740071,0.758566237
-37.9133,146.7645234,214.5299622,0.366269822
-36.2922,149.8206677,806.9833304,0.891744426
-36.9916,149.9566082,1092.321637,0.973947398
-35.6616,148.8338402,902.2071799,0.448437919
-35.4312,149.2315921,896.8856324,0.887248387
-36.1993,149.9062599,1371.309206,0.424455465
-36.2801,149.3624978,697.783528,0.533347194
-37.6586,148.9546762,421.5698494,0.875343274
-35.1967,150.2435937,1314.384481,0.420663583
-36.0133,149.0654426,834.6978509,0.97761506
-37.7314,147.6657587,165.2287793,0.7949087
-36.4014,147.9225352,91.58045351,0.82521992
-35.888,149.0503381,900.9753442,0.654105434
-37.5171,149.6645878,21.41798061,0.440443284
-37.6546,147.9879881,135.0788832,0.261199619
-36.7733,146.2761445,413.3368449,0.55510621
-37.2341,147.5852014,114.380889,0.328457431
-35.0876,150.4600916,1337.642892,0.226799526
-35.5646,148.7130042,963.6660362,0.427163318
-37.6788,146.6084436,376.2764786,0.494303074
-37.6101,146.3869109,388.5858668,0.504321943
-37.2099,147.3133203,208.7887273,0.307933637
-35.5686,150.0724094,1265.145172,0.952950186
-35.7991,149.8257025,1229.254542,0.676032081
-37.2341,148.7230739,58.06496997,0.670039009
-35.5848,150.1479319,1262.399825,0.863300042
-36.4459,149.4682293,63.36930649,0.65035062
-35.0229,150.6715546,1314.220492,0.418082804
-36.6116,149.4732641,654.4524761,0.204898156
-35.3948,149.6444485,1201.216649,0.68285601
-36.5873,149.44809,676.7050199,0.837653693
-37.0644,146.2560052,379.2279453,0.450686661
-37.218,149.5588563,34.40566314,0.808999547
-37.7112,148.1742769,153.271767,0.549973175
-36.8905,146.1452388,400.1789342,0.874067982
-35.9284,150.05227,1217.050709,0.830649096
-37.5737,147.5902362,260.4953091,0.581445563
-35.6656,149.1711741,877.8491752,0.710622832
-34.934,150.2788376,1306.923812,0.422366071
-35.9082,148.7834919,756.2280305,0.299182781
-35.2857,149.0755122,964.4300051,0.680718508
-37.1492,148.7381784,82.72901811,0.358657787
-35.8354,149.8659812,1140.855042,0.9340931
-37.6465,149.659553,23.42259588,0.498446514
-37.3352,146.2962839,375.7188351,0.968135708
-35.0229,148.6223772,1016.972857,0.658214506
-37.1816,148.4360883,82.96180894,0.971958356
-37.129,147.1924843,229.0715245,0.838090598
-37.8163,148.4662973,256.6228115,0.475384975
-36.652,148.3404265,54.72196353,0.404287944
-35.9284,148.838875,898.7587817,0.538476239
-37.2058,148.627412,38.80321639,0.904063632
-36.9471,147.32339,318.3241161,0.46586383
-35.7627,149.7703193,1159.499829,0.716788742
-35.1886,150.4802309,1301.634439,0.690393333
-35.5161,149.1157909,903.2286115,0.936635371
-37.0401,146.8752898,364.690116,0.385573723
-35.3786,150.3896039,1307.610044,0.257132015
-35.7708,149.1057212,896.8662832,0.427904444
-35.989,149.7954935,1082.574574,0.998343378
-36.0578,149.3171843,820.9682187,0.689201141
-36.8582,148.6022378,6.616790669,0.30336605
-36.171,149.6494833,822.818051,0.747258193
-37.6141,147.4996092,272.5057369,0.538495159
-37.2988,147.3586338,342.5490449,0.25700159
-36.2033,147.6355497,401.2750034,0.709139055
-37.2139,146.0747512,391.4665175,0.624292733
-35.8273,150.0573049,1139.766387,0.240625698
-36.7288,148.1642073,358.7938048,0.377244926
-37.2341,148.9848852,48.31630948,0.695893303
-36.5227,149.3171843,725.7824255,0.544266679
-35.3705,148.7532829,988.00814,0.742787842
-35.0431,150.3996736,1341.918812,0.30343115
-37.028,146.7846628,382.2157812,0.964644708
-36.4539,147.9275701,70.36314934,0.247812163
-35.7344,149.8257025,1197.007671,0.482274254
-36.7369,146.109995,432.3548358,0.313631377
-36.8541,146.7947324,389.2778267,0.975919201
-36.4095,149.3071146,646.6618282,0.222633486
-37.3797,149.8005283,371.798874,0.922540934
-34.9744,150.4651264,1340.936094,0.655913543
-37.2301,146.4473289,220.8824102,0.884584363
-37.5535,149.1107561,375.2925558,0.941572299
-37.5899,146.9860561,365.9347726,0.8681474
-37.2382,146.4372592,345.1107177,0.756382164
-35.3059,148.8338402,1018.588952,0.373832273
-37.0522,147.1924843,351.111524,0.226856957
-36.8299,146.0646815,438.3933035,0.539814061
-36.7612,145.8783926,343.8481352,0.684253715
-37.5535,149.6444485,16.6554754,0.429318076
-36.0942,149.4581596,834.1049401,0.801850883
-37.5737,146.7645234,241.9592023,0.48490121
-36.9714,149.629344,782.0584004,0.274481017
-35.1603,150.4198129,1311.805228,0.264448763
-37.7354,147.7060374,194.3262138,0.304616326
-37.2988,147.6707935,250.611544,0.358516868
-35.9163,149.8508767,1168.227772,0.984433236
-36.0456,150.0069565,1153.216007,0.380152731
-35.7546,147.7110722,582.1947483,0.396121436
-35.6859,150.1227577,1232.501679,0.69138295
-37.7192,146.6688616,389.1225623,0.816019883
-35.9122,147.9728836,713.8034305,0.790778588
-37.3716,147.3485642,341.4753575,0.751186448
-35.6656,149.1913134,900.157966,0.488199583
-35.8678,147.6607239,757.3470279,0.771876454
-35.2493,149.0402684,958.4828449,0.526095447
-37.5737,146.3415974,359.7083546,0.981252578
-36.0861,148.9295021,739.6416541,0.384185965
-36.2518,149.75018,828.8567004,0.322091509
-36.6884,149.4934035,685.5808669,0.263339556
-37.2867,149.1107561,45.2657042,0.733699605
-36.6116,148.9194324,598.8081257,0.64010695
-36.0942,148.8741189,738.2357025,0.732602026
-37.1048,147.1219966,169.3298763,0.794568157
-36.1063,150.0925487,1129.272294,0.275605236
-36.0416,149.8156328,1124.822314,0.680434237
-36.1305,150.1126881,1085.100687,0.784509551
-36.171,148.2800085,637.0220241,0.58719848
-35.8395,147.8470127,704.5076477,0.560407213
-35.4474,148.5720288,942.1862692,0.740886128
-35.5565,149.5588563,872.7315211,0.512888701
-36.7046,149.4631945,679.9672084,0.511736192
-37.8082,147.8520476,160.9458587,0.581372632
-37.5373,147.5449227,117.4520102,0.575540147
-35.9971,148.0181971,978.0202844,0.619125848
-35.9527,147.9678488,722.2080277,0.552792085
-36.1022,150.1529667,1091.51442,0.592357332
-36.3529,147.8268734,428.3900503,0.667024838
-36.9188,146.3113884,381.0518036,0.232606671
-37.7354,148.1843466,258.8385064,0.916302946
-37.6909,149.6796923,33.01484121,0.415918299
-36.2356,149.2819404,693.6894795,0.20350943
-35.6697,149.75018,1146.718872,0.540900444
-35.8112,149.9817824,1220.286087,0.841299887
-37.0644,147.3485642,370.2210436,0.591448817
-36.9997,147.0615786,397.8559712,0.371046852
-36.0739,149.1711741,847.2144999,0.203686256
-36.4903,149.8206677,1309.819829,0.721808772
-35.9203,149.3524281,853.9047578,0.281953024
-35.7384,148.9345369,892.2852877,0.494066093
-37.2948,146.502712,228.7258829,0.396845008
-36.6641,149.5185776,670.6845184,0.233549928
-35.2169,149.0301987,962.4545872,0.587543311
-35.9163,148.0383364,712.9213531,0.869109781
-36.4378,149.1157909,812.8525468,0.66955731
-37.6748,149.5789956,19.03462337,0.359697846
-37.2301,146.5631301,379.4105462,0.53524425
-37.6222,147.9124656,157.8064771,0.998690215
-37.5414,147.6909329,104.8722161,0.637228444
-35.6899,150.1126881,1248.069486,0.768424178
-36.8218,145.9539151,361.0458082,0.388180898
-37.4322,147.383808,267.4098436,0.20164965
-37.1775,147.0867528,311.7519281,0.489889729
-37.788,147.1874495,217.3054431,0.96985226
-36.0254,149.5538215,872.1724457,0.38376584
-37.1573,148.7885267,85.11794643,0.491675558
-37.1614,148.7029345,228.1833601,0.944498576
-36.935,149.4984383,103.4027026,0.290852944
-37.7556,148.1893814,278.5241692,0.555155081
-37.796,146.7846628,225.8669927,0.363325796
-36.5388,148.1239286,106.1154055,0.81116847
-36.4741,149.8961902,635.7705248,0.470174693
-36.4378,149.3020798,804.5439967,0.334286731
-35.7505,148.9043279,927.699007,0.444600309
-36.0214,148.2749736,646.7369549,0.216254984
-35.8556,149.931434,1173.241834,0.356484221
-36.2437,147.4492608,391.5133295,0.807087389
-37.6182,147.3384945,114.3066588,0.353194775
-37.0441,149.3121494,40.110101,0.972461346
-35.4918,148.8841885,945.5527563,0.791603794
-35.0108,150.2184196,1343.712332,0.96004557
-36.2599,149.9817824,1294.151439,0.427044134
-36.745,145.95895,352.858397,0.933592011
-37.695,149.6394137,15.87721066,0.624622407
-36.7571,149.5638911,765.8960809,0.942095567
-37.222,147.565062,264.8276439,0.995691428
-36.8461,149.5538215,765.1652672,0.501916359
-36.2761,149.7703193,803.8573205,0.378018004
-36.0012,148.6475513,737.5811933,0.682476897
-37.505,146.5580952,293.2133163,0.313496676
-36.0618,149.719971,801.0741431,0.728209182
-36.3165,149.0553729,793.1135286,0.502796852
-36.7975,147.0414393,281.4864151,0.798654232
-37.1412,147.3485642,219.0210949,0.87388954
-35.3139,148.9446066,979.7523248,0.608750922
-35.8152,147.4996092,694.1662412,0.918732846
-37.505,146.3718064,359.9332094,0.47892966
-35.7586,148.9496414,925.8779869,0.25339359
-35.8759,148.9798504,886.0473113,0.209226076
