latitude,longitude,time
-36.9544,146.2909,682.0
-36.8007,146.2965,545.0
-36.8415,146.3021,667.0
-36.6055,146.3077,690.0
-36.7055,146.3077,700.0
-37.4029,146.3077,376.0
-36.8279,146.3133,653.0
-36.9183,146.3133,636.0
-36.6009,146.3244,686.0
-36.9815,146.3244,648.0
-36.5508,146.33,764.0
-36.5782,146.33,713.0
-36.9093,146.33,594.0
-36.9454,146.33,664.0
-36.5554,146.3412,704.0
-36.7418,146.3412,723.0
-36.7736,146.3412,659.0
-36.7917,146.3412,672.0
-36.986,146.3412,683.0
-37.067,146.3412,579.0
-36.6646,146.3468,687.0
-36.9589,146.3468,636.0
-36.6009,146.3524,705.0
-36.7509,146.3524,688.0
-36.9048,146.3524,652.0
-37.6384,146.3524,212.0
-36.61,146.3579,731.0
-36.6282,146.3579,715.0
-36.6464,146.3579,681.0
-36.7826,146.3579,640.0
-36.8007,146.3579,664.0
-36.8777,146.3579,588.0
-36.7101,146.3635,686.0
-37.0715,146.3635,401.0
-36.6692,146.3691,706.0
-36.7418,146.3691,651.0
-36.8596,146.3691,668.0
-36.7237,146.3747,544.0
-36.8234,146.3747,468.0
-36.7055,146.3803,703.0
-36.7418,146.3803,732.0
-37.5985,146.3803,534.0
-36.6146,146.3915,725.0
-36.6601,146.3915,688.0
-36.9725,146.3915,684.0
-37.3404,146.3915,578.0
-36.6328,146.397,661.0
-36.6783,146.397,600.0
-36.701,146.397,696.0
-36.7645,146.397,661.0
-36.6646,146.4082,666.0
-36.5918,146.4138,702.0
-36.6419,146.4138,689.0
-36.9183,146.4138,682.0
-36.7554,146.4194,717.0
-37.085,146.4194,660.0
-37.5364,146.4194,495.0
-36.5143,146.425,761.0
-36.6646,146.425,667.0
-36.7146,146.4305,729.0
-36.9228,146.4305,698.0
-37.031,146.4305,605.0
-36.5554,146.4361,642.0
-36.5873,146.4361,671.0
-36.7282,146.4361,691.0
-36.977,146.4361,647.0
-37.4474,146.4361,373.0
-36.5326,146.4417,588.0
-36.7554,146.4417,647.0
-36.9003,146.4417,511.0
-36.9364,146.4417,664.0
-36.9589,146.4417,656.0
-37.1838,146.4417,571.0
-36.5189,146.4473,781.0
-36.7962,146.4473,730.0
-37.1434,146.4473,610.0
-36.7826,146.4529,695.0
-37.6915,146.4529,353.0
-36.5645,146.4585,779.0
-36.6009,146.4585,661.0
-37.6605,146.4585,358.0
-36.9138,146.464,462.0
-36.968,146.464,597.0
-36.986,146.464,512.0
-36.4687,146.4696,740.0
-36.5235,146.4696,714.0
-36.5417,146.4696,709.0
-36.6464,146.4696,664.0
-36.8053,146.4696,639.0
-36.9995,146.4696,518.0
-37.4474,146.4752,499.0
-36.4961,146.4808,714.0
-36.7736,146.4808,715.0
-37.04,146.4808,635.0
-36.6328,146.4864,692.0
-36.651,146.4864,655.0
-37.7931,146.4864,461.0
-36.8957,146.492,633.0
-37.6827,146.492,425.0
-36.6873,146.4975,722.0
-36.8189,146.4975,651.0
-36.846,146.4975,666.0
-37.049,146.4975,606.0
-37.5852,146.4975,529.0
-36.4595,146.5031,630.0
-36.487,146.5031,720.0
-37.076,146.5031,680.0
-36.5189,146.5087,778.0
-36.9228,146.5087,441.0
-37.031,146.5087,670.0
-36.9815,146.5143,609.0
-37.5763,146.5143,495.0
-36.6873,146.5199,711.0
-36.7327,146.5199,730.0
-36.7872,146.5199,724.0
-37.6162,146.5199,514.0
-36.423,146.5255,706.0
-36.61,146.5255,668.0
-36.6737,146.5255,731.0
-37.8416,146.5255,559.0
-36.4367,146.5311,745.0
-36.9589,146.5311,471.0
-37.0715,146.5311,675.0
-37.6915,146.5311,453.0
-36.651,146.5366,730.0
-36.7917,146.5366,641.0
-36.4915,146.5422,708.0
-36.5417,146.5422,729.0
-36.61,146.5422,661.0
-37.6871,146.5422,423.0
-36.8867,146.5478,644.0
-37.0535,146.5478,629.0
-37.9164,146.5478,575.0
-36.5098,146.5534,723.0
-36.5736,146.5534,725.0
-36.6737,146.5534,705.0
-37.3627,146.5534,555.0
-37.7401,146.5534,514.0
-36.4961,146.559,700.0
-36.61,146.559,600.0
-37.846,146.559,521.0
-36.6373,146.5646,702.0
-37.7313,146.5646,467.0
-36.7917,146.5701,721.0
-37.8108,146.5701,487.0
-36.5052,146.5757,743.0
-36.9138,146.5757,683.0
-37.076,146.5757,684.0
-37.868,146.5757,352.0
-36.487,146.5813,756.0
-36.5736,146.5813,776.0
-36.6692,146.5813,717.0
-36.8551,146.5813,650.0
-37.9735,146.5813,564.0
-36.5463,146.5869,686.0
-36.6146,146.5869,733.0
-36.8098,146.5869,730.0
-37.7136,146.5869,492.0
-37.934,146.5869,327.0
-36.6009,146.5925,731.0
-37.094,146.5925,588.0
-37.9076,146.5925,564.0
-36.6919,146.5981,568.0
-36.986,146.5981,475.0
-37.6782,146.5981,498.0
-36.4641,146.6036,781.0
-36.4961,146.6036,742.0
-37.9823,146.6036,368.0
-36.6783,146.6092,710.0
-36.7146,146.6092,610.0
-37.6605,146.6092,530.0
-37.6827,146.6092,491.0
-37.7004,146.6092,529.0
-36.487,146.6148,781.0
-36.769,146.6148,676.0
-37.094,146.6148,560.0
-37.7136,146.6148,347.0
-37.934,146.6148,585.0
-36.3772,146.6204,751.0
-37.6428,146.6204,380.0
-37.9032,146.6204,170.0
-37.9779,146.6204,564.0
-36.3589,146.626,778.0
-36.7509,146.626,729.0
-37.0625,146.626,661.0
-36.455,146.6316,715.0
-36.4824,146.6316,647.0
-36.5143,146.6316,3.0
-36.6873,146.6316,689.0
-36.8189,146.6316,634.0
-36.8324,146.6316,711.0
-36.4138,146.6371,768.0
-36.5052,146.6371,754.0
-36.5371,146.6371,697.0
-36.7146,146.6371,698.0
-36.7872,146.6371,705.0
-36.7282,146.6427,666.0
-36.769,146.6539,543.0
-36.3772,146.6595,770.0
-37.718,146.6595,512.0
-37.9691,146.6595,368.0
-36.5326,146.6651,760.0
-36.6555,146.6651,727.0
-36.7146,146.6651,648.0
-36.76,146.6651,707.0
-36.7736,146.6651,704.0
-36.4001,146.6706,772.0
-36.4413,146.6706,778.0
-37.2465,146.6706,453.0
-37.3091,146.6762,583.0
-37.7887,146.6762,351.0
-36.6873,146.6818,733.0
-36.7736,146.6818,727.0
-37.2107,146.6818,530.0
-36.4092,146.6874,744.0
-36.4595,146.6874,768.0
-36.5371,146.6874,771.0
-36.7055,146.6874,677.0
-36.3497,146.693,776.0
-36.6601,146.693,583.0
-36.7464,146.693,610.0
-36.7962,146.693,685.0
-36.4321,146.6986,778.0
-36.6191,146.6986,694.0
-37.7931,146.6986,360.0
-36.5918,146.7042,699.0
-36.7872,146.7042,479.0
-37.6251,146.7042,510.0
-37.8416,146.7042,444.0
-36.4824,146.7097,757.0
-36.5052,146.7097,741.0
-36.5235,146.7097,783.0
-36.5599,146.7097,732.0
-36.6419,146.7097,732.0
-36.6873,146.7097,734.0
-37.7313,146.7097,524.0
-36.6191,146.7153,717.0
-36.8731,146.7153,435.0
-36.9319,146.7153,594.0
-37.2286,146.7153,628.0
-36.2947,146.7209,723.0
-36.5371,146.7209,711.0
-36.5691,146.7209,730.0
-36.7055,146.7209,594.0
-36.7282,146.7209,728.0
-36.4824,146.7265,771.0
-36.368,146.7321,730.0
-36.4595,146.7321,746.0
-36.6828,146.7377,619.0
-36.6419,146.7432,664.0
-36.837,146.7432,444.0
-36.4504,146.7488,685.0
-36.7101,146.7488,540.0
-36.7645,146.7488,654.0
-37.1165,146.7488,467.0
-36.7872,146.7544,730.0
-37.103,146.7544,607.0
-36.5006,146.76,647.0
-36.8551,146.76,589.0
-36.8279,146.7656,609.0
-36.8731,146.7656,652.0
-36.2763,146.7712,738.0
-36.3726,146.7712,659.0
-36.6737,146.7712,666.0
-36.3635,146.7767,650.0
-36.7373,146.7767,698.0
-36.8777,146.7767,672.0
-36.5873,146.7823,641.0
-36.6601,146.7823,673.0
-36.8098,146.7823,664.0
-36.9454,146.7823,678.0
-36.8415,146.7879,651.0
-36.977,146.7879,672.0
-37.6871,146.7879,496.0
-37.7446,146.7879,516.0
-36.235,146.7935,618.0
-36.4275,146.7935,671.0
-36.6692,146.7935,701.0
-36.8686,146.7935,676.0
-36.5143,146.8047,498.0
-36.5873,146.8102,645.0
-36.8234,146.8102,524.0
-37.6827,146.8102,375.0
-36.2947,146.8158,674.0
-37.6694,146.8158,468.0
-36.5189,146.8214,717.0
-36.8053,146.8214,677.0
-36.9454,146.8214,646.0
-36.2763,146.827,658.0
-36.4092,146.827,645.0
-36.3726,146.8326,687.0
-36.5508,146.8326,639.0
-36.2166,146.8382,765.0
-36.4275,146.8382,715.0
-36.5235,146.8382,718.0
-36.9274,146.8382,682.0
-37.1928,146.8382,599.0
-37.7269,146.8382,533.0
-36.4184,146.8438,696.0
-36.6601,146.8438,695.0
-36.7327,146.8438,716.0
-36.8143,146.8438,683.0
-36.7191,146.8493,713.0
-36.7645,146.8493,637.0
-36.7826,146.8493,594.0
-36.8415,146.8493,599.0
-36.2396,146.8549,702.0
-36.6601,146.8549,699.0
-36.8686,146.8549,603.0
-36.212,146.8605,723.0
-36.986,146.8605,558.0
-37.6118,146.8605,384.0
-37.7357,146.8605,459.0
-36.1844,146.8661,708.0
-36.7418,146.8661,667.0
-36.8912,146.8661,652.0
-36.9544,146.8661,412.0
-36.968,146.8661,642.0
-36.5508,146.8717,694.0
-37.2197,146.8717,636.0
-36.5964,146.8773,661.0
-36.6146,146.8773,716.0
-36.8189,146.8773,654.0
-36.986,146.8773,663.0
-37.7666,146.8773,529.0
-36.189,146.8828,744.0
-36.2304,146.8828,736.0
-36.3955,146.8828,660.0
-36.212,146.8884,759.0
-36.2534,146.8884,690.0
-36.528,146.8884,712.0
-36.8007,146.8884,719.0
-36.8324,146.8884,667.0
-36.9725,146.8884,658.0
-36.2809,146.894,730.0
-36.2993,146.894,709.0
-36.3543,146.894,660.0
-36.3818,146.894,498.0
-36.4458,146.894,733.0
-36.487,146.894,729.0
-36.6282,146.894,710.0
-37.7446,146.894,510.0
-36.2396,146.8996,757.0
-36.3314,146.8996,695.0
-36.9409,146.8996,653.0
-37.1928,146.8996,405.0
-37.6915,146.8996,531.0
-36.189,146.9052,739.0
-36.2074,146.9052,738.0
-36.2258,146.9052,601.0
-36.3176,146.9052,708.0
-36.528,146.9052,700.0
-36.6373,146.9052,670.0
-36.7509,146.9052,684.0
-36.8551,146.9052,577.0
-37.1434,146.9052,374.0
-36.2534,146.9108,736.0
-36.336,146.9108,605.0
-36.4001,146.9108,644.0
-36.4413,146.9108,559.0
-36.4687,146.9108,694.0
-36.5599,146.9108,727.0
-37.7666,146.9108,379.0
-36.2166,146.9163,717.0
-36.2304,146.9163,702.0
-36.2717,146.9163,651.0
-36.3589,146.9163,658.0
-36.6191,146.9163,654.0
-36.7327,146.9163,680.0
-36.769,146.9163,637.0
-37.0445,146.9163,573.0
-37.0715,146.9163,605.0
-37.1838,146.9163,554.0
-36.455,146.9219,690.0
-36.5098,146.9219,720.0
-36.8867,146.9219,585.0
-36.9093,146.9219,644.0
-37.1569,146.9219,631.0
-37.2376,146.9219,589.0
-36.7101,146.9275,578.0
-36.8957,146.9275,681.0
-36.9725,146.9275,626.0
-36.9995,146.9275,384.0
-37.0535,146.9275,653.0
-36.189,146.9331,720.0
-36.2212,146.9331,745.0
-36.2717,146.9331,726.0
-36.3772,146.9331,697.0
-36.4092,146.9331,593.0
-36.5189,146.9331,716.0
-36.6191,146.9331,691.0
-36.651,146.9331,725.0
-36.9544,146.9331,632.0
-36.258,146.9387,773.0
-36.7509,146.9387,691.0
-37.1704,146.9387,616.0
-37.6517,146.9387,582.0
-36.2396,146.9443,661.0
-36.528,146.9443,725.0
-36.6555,146.9443,558.0
-36.8641,146.9443,564.0
-37.1973,146.9443,544.0
-37.7092,146.9443,535.0
-36.2534,146.9498,688.0
-36.4458,146.9498,710.0
-36.6146,146.9498,708.0
-36.9003,146.9498,661.0
-36.9409,146.9498,645.0
-36.968,146.9498,655.0
-37.1838,146.9498,631.0
-36.1337,146.9554,690.0
-36.3497,146.9554,647.0
-36.5006,146.9554,706.0
-37.13,146.9554,602.0
-36.9183,146.961,659.0
-37.022,146.961,637.0
-37.085,146.961,609.0
-36.1245,146.9666,697.0
-36.6783,146.9666,699.0
-36.968,146.9666,658.0
-37.0085,146.9666,686.0
-37.6561,146.9666,535.0
-36.2763,146.9722,706.0
-36.4824,146.9722,740.0
-36.8505,146.9722,669.0
-37.0355,146.9722,686.0
-37.067,146.9722,572.0
-36.368,146.9778,728.0
-37.121,146.9778,558.0
-37.1748,146.9778,574.0
-37.7534,146.9778,467.0
-36.5554,146.9833,627.0
-36.2809,146.9889,711.0
-36.7962,146.9889,672.0
-36.8505,146.9889,502.0
-36.9274,146.9889,663.0
-36.9499,146.9889,607.0
-36.9995,146.9889,676.0
-37.031,146.9889,621.0
-36.1982,146.9945,695.0
-36.3314,146.9945,735.0
-36.4184,146.9945,711.0
-36.6055,146.9945,729.0
-36.7237,147.0001,712.0
-36.8098,147.0001,664.0
-37.749,147.0001,512.0
-36.0692,147.0057,730.0
-36.083,147.0057,799.0
-36.1798,147.0057,669.0
-37.1389,147.0057,602.0
-36.5873,147.0113,669.0
-36.9138,147.0113,636.0
-37.031,147.0113,593.0
-37.0895,147.0113,597.0
-37.6118,147.0113,490.0
-36.1061,147.0169,765.0
-36.8324,147.0169,643.0
-36.1384,147.0224,888.0
-37.6561,147.0224,369.0
-36.0553,147.028,691.0
-36.0784,147.028,775.0
-36.1153,147.028,815.0
-36.166,147.028,926.0
-36.1798,147.028,765.0
-36.8505,147.028,657.0
-36.9589,147.028,669.0
-36.1936,147.0336,939.0
-36.8143,147.0336,626.0
-36.8415,147.0336,647.0
-36.5599,147.0392,678.0
-36.6009,147.0392,607.0
-37.5896,147.0392,544.0
-37.7843,147.0392,450.0
-37.8063,147.0392,459.0
-36.2442,147.0448,655.0
-36.3451,147.0448,729.0
-37.5719,147.0448,387.0
-36.5417,147.0504,648.0
-36.6328,147.0504,596.0
-36.986,147.0504,638.0
-36.9995,147.0504,653.0
-37.067,147.0504,419.0
-36.5782,147.0559,644.0
-36.9228,147.0559,652.0
-37.0265,147.0559,674.0
-37.0535,147.0559,590.0
-37.7269,147.0559,356.0
-36.3268,147.0615,632.0
-36.5964,147.0615,697.0
-37.0895,147.0615,621.0
-37.7975,147.0615,481.0
-36.6737,147.0671,694.0
-37.0625,147.0671,603.0
-37.2734,147.0671,572.0
-37.4652,147.0671,585.0
-37.6074,147.0671,389.0
-37.7843,147.0671,372.0
-36.5052,147.0727,698.0
-36.5645,147.0727,403.0
-36.8777,147.0727,631.0
-36.9048,147.0727,674.0
-36.212,147.0783,687.0
-36.2901,147.0783,683.0
-36.6919,147.0783,712.0
-36.7191,147.0783,670.0
-36.8234,147.0783,667.0
-37.2868,147.0783,576.0
-37.5364,147.0783,538.0
-36.023,147.0839,722.0
-36.837,147.0839,646.0
-37.6162,147.0839,458.0
-37.634,147.0839,469.0
-36.1522,147.0894,572.0
-36.7509,147.0894,666.0
-37.6959,147.0894,252.0
-36.023,147.095,712.0
-36.0507,147.095,735.0
-36.166,147.095,721.0
-37.2331,147.095,636.0
-37.7931,147.095,346.0
-36.2304,147.1006,673.0
-36.2947,147.1006,646.0
-36.5873,147.1006,642.0
-36.6692,147.1006,701.0
-36.8189,147.1006,507.0
-37.6207,147.1006,363.0
-36.651,147.1062,504.0
-36.7191,147.1062,617.0
-36.7418,147.1062,678.0
-36.8324,147.1062,675.0
-36.8731,147.1062,664.0
-37.1075,147.1062,541.0
-37.1569,147.1062,572.0
-37.5586,147.1062,532.0
-37.6782,147.1062,493.0
-36.7645,147.1118,658.0
-36.9725,147.1118,652.0
-37.2017,147.1118,537.0
-36.5736,147.1174,363.0
-37.1748,147.1174,360.0
-37.4474,147.1174,571.0
-37.5852,147.1174,526.0
-37.6162,147.1174,379.0
-37.6384,147.1174,537.0
-37.6827,147.1174,492.0
-36.0738,147.1229,686.0
-36.1153,147.1229,734.0
-36.2488,147.1229,696.0
-36.5918,147.1229,726.0
-36.6873,147.1229,655.0
-36.7237,147.1229,611.0
-37.0085,147.1229,593.0
-37.5985,147.1229,528.0
-37.6561,147.1229,512.0
-36.0969,147.1285,686.0
-36.6464,147.1285,690.0
-36.7418,147.1285,660.0
-36.9589,147.1285,675.0
-36.995,147.1285,628.0
-37.13,147.1285,619.0
-37.6694,147.1285,557.0
-36.2901,147.1341,781.0
-36.6009,147.1341,712.0
-36.9093,147.1341,635.0
-36.9319,147.1341,587.0
-37.0715,147.1341,565.0
-37.5497,147.1341,580.0
-35.9675,147.1397,726.0
-36.0876,147.1397,732.0
-36.6146,147.1397,708.0
-36.6555,147.1397,727.0
-36.8279,147.1397,489.0
-36.6282,147.1453,726.0
-36.977,147.1453,617.0
-37.058,147.1453,586.0
-36.1061,147.1509,690.0
-36.4047,147.1509,666.0
-36.5417,147.1509,582.0
-36.5964,147.1509,713.0
-36.9544,147.1509,652.0
-37.1075,147.1509,632.0
-37.3047,147.1509,578.0
-37.634,147.1509,381.0
-36.6146,147.1565,720.0
-36.7055,147.1565,710.0
-36.7282,147.1565,674.0
-37.6029,147.1565,500.0
-36.0784,147.162,712.0
-36.6328,147.162,678.0
-36.7645,147.162,678.0
-36.7872,147.162,656.0
-37.0715,147.162,601.0
-37.6694,147.162,496.0
-36.0091,147.1676,693.0
-36.6919,147.1676,715.0
-36.8007,147.1676,624.0
-36.8596,147.1676,609.0
-35.9814,147.1732,727.0
-36.0553,147.1732,716.0
-36.6009,147.1732,726.0
-36.837,147.1732,684.0
-36.9093,147.1732,669.0
-36.9409,147.1732,668.0
-37.3002,147.1732,571.0
-37.6118,147.1732,542.0
-36.083,147.1788,686.0
-36.4458,147.1788,743.0
-36.5508,147.1788,513.0
-35.9583,147.1844,696.0
-36.5417,147.1844,547.0
-36.9544,147.1844,567.0
-36.977,147.1844,568.0
-37.1345,147.1844,622.0
-37.2778,147.1844,554.0
-37.7799,147.1844,509.0
-36.5645,147.19,518.0
-36.8143,147.19,623.0
-36.9364,147.19,636.0
-37.2644,147.19,560.0
-35.9999,147.1955,668.0
-36.6191,147.1955,497.0
-36.0738,147.2011,713.0
-36.166,147.2011,707.0
-36.8098,147.2011,373.0
-37.0625,147.2011,352.0
-36.7191,147.2067,547.0
-36.9454,147.2067,613.0
-37.0175,147.2067,425.0
-36.0876,147.2123,548.0
-36.1107,147.2123,729.0
-36.189,147.2123,713.0
-36.3314,147.2123,555.0
-36.9544,147.2123,534.0
-37.076,147.2123,370.0
-37.2644,147.2123,562.0
-36.0415,147.2179,727.0
-36.6692,147.2179,679.0
-36.701,147.2179,639.0
-37.2107,147.2179,373.0
-37.6384,147.2179,454.0
-37.6827,147.2179,527.0
-36.1752,147.2235,728.0
-36.4047,147.2235,685.0
-36.6464,147.2235,619.0
-36.0507,147.229,703.0
-36.06,147.229,679.0
-36.1337,147.229,686.0
-36.1614,147.229,661.0
-36.3314,147.229,458.0
-36.6191,147.229,640.0
-37.004,147.229,633.0
-35.9119,147.2346,689.0
-36.1153,147.2346,562.0
-36.6737,147.2346,652.0
-37.2376,147.2346,353.0
-37.7136,147.2346,497.0
-36.0184,147.2402,671.0
-36.7554,147.2402,491.0
-37.1569,147.2402,539.0
-37.7578,147.2402,385.0
-36.3955,147.2458,665.0
-36.4733,147.2458,646.0
-35.9027,147.2514,549.0
-35.9166,147.2514,722.0
-36.0415,147.2514,652.0
-36.0646,147.2514,692.0
-36.3543,147.2514,681.0
-37.022,147.2514,573.0
-37.067,147.2514,389.0
-36.2763,147.257,645.0
-36.6737,147.257,659.0
-37.3225,147.257,551.0
-37.7622,147.257,294.0
-35.9166,147.2625,688.0
-35.9397,147.2625,572.0
-35.986,147.2625,714.0
-36.2947,147.2625,622.0
-36.9093,147.2625,534.0
-37.3047,147.2625,552.0
-37.5053,147.2625,493.0
-35.898,147.2681,699.0
-35.9583,147.2681,720.0
-36.1614,147.2681,726.0
-36.6282,147.2681,525.0
-37.2017,147.2681,518.0
-35.9721,147.2737,652.0
-36.023,147.2737,765.0
-36.4321,147.2737,578.0
-36.5326,147.2737,636.0
-36.7237,147.2737,626.0
-37.0265,147.2737,519.0
-37.6561,147.2737,463.0
-35.9119,147.2793,668.0
-36.0738,147.2793,730.0
-36.1476,147.2793,648.0
-36.189,147.2793,670.0
-36.3818,147.2793,652.0
-36.7962,147.2793,589.0
-36.258,147.2849,666.0
-36.3176,147.2849,649.0
-36.6919,147.2849,620.0
-35.8795,147.2905,733.0
-35.9305,147.2905,731.0
-35.949,147.2905,699.0
-36.235,147.2905,648.0
-36.8731,147.2905,355.0
-37.7446,147.2905,355.0
-35.898,147.296,695.0
-36.7464,147.296,677.0
-36.7645,147.296,587.0
-36.143,147.3016,707.0
-36.2028,147.3016,702.0
-36.7781,147.3016,544.0
-36.1568,147.3072,650.0
-36.2717,147.3072,658.0
-36.6237,147.3072,617.0
-37.2017,147.3072,492.0
-36.1798,147.3128,733.0
-36.1936,147.3128,710.0
-36.2258,147.3128,689.0
-36.4413,147.3128,548.0
-36.4321,147.3184,678.0
-37.7313,147.3184,345.0
-35.9629,147.324,814.0
-36.212,147.324,711.0
-36.3818,147.324,575.0
-36.7373,147.324,642.0
-37.1838,147.324,533.0
-37.6074,147.324,369.0
-35.8702,147.3296,700.0
-37.1748,147.3296,568.0
-35.9768,147.3351,720.0
-36.3176,147.3351,615.0
-36.3268,147.3351,626.0
-36.5873,147.3351,578.0
-36.8053,147.3351,600.0
-36.8505,147.3351,598.0
-37.085,147.3351,557.0
-35.8888,147.3407,689.0
-36.0646,147.3407,672.0
-36.2717,147.3407,725.0
-36.2901,147.3407,486.0
-36.023,147.3463,640.0
-36.166,147.3463,724.0
-36.4092,147.3463,673.0
-36.1015,147.3519,560.0
-36.1153,147.3519,649.0
-36.2396,147.3519,612.0
-36.3451,147.3519,670.0
-36.6555,147.3519,630.0
-36.8912,147.3519,634.0
-37.0355,147.3519,545.0
-36.0369,147.3575,725.0
-36.2212,147.3575,712.0
-36.3268,147.3575,670.0
-36.7146,147.3575,612.0
-35.8099,147.3631,702.0
-36.2304,147.3631,667.0
-36.4092,147.3631,637.0
-36.9635,147.3631,346.0
-37.2197,147.3631,535.0
-37.3449,147.3631,436.0
-37.6871,147.3631,482.0
-35.9027,147.3686,627.0
-36.0646,147.3686,637.0
-36.1199,147.3686,713.0
-37.0355,147.3686,560.0
-37.7622,147.3742,477.0
-35.8192,147.3798,663.0
-36.4504,147.3798,620.0
-36.6237,147.3798,562.0
-36.7282,147.3798,597.0
-35.7913,147.3854,553.0
-35.986,147.3854,641.0
-36.0738,147.3854,673.0
