latitude,longitude,time,risk_rating
-37.5373,146.1603433,369.7753828,0.366809323
-36.8016,146.1653782,423.6836965,0.556671416
-36.9512,146.1653782,440.5215243,0.415423108
-37.2463,146.1653782,382.8416233,0.737589043
-36.741,146.170413,436.7545707,0.863697848
-37.4767,146.170413,419.3969853,0.319321211
-37.2341,146.1754478,309.3302776,0.365266051
-37.4565,146.1754478,364.7538762,0.486773963
-36.9431,146.1855175,405.031945,0.962381027
-37.5333,146.1855175,398.993078,0.230272858
-36.842,146.1955872,380.5855302,0.680169073
-36.8582,146.1955872,421.8414009,0.220584171
-37.1169,146.1955872,255.6708906,0.949734512
-37.2341,146.1955872,365.9983695,0.823126986
-37.319,146.1955872,283.9392553,0.424846878
-37.2544,146.200622,371.7175798,0.340989167
-36.8824,146.2056568,387.7647976,0.609022604
-37.2665,146.2056568,379.8486483,0.458491028
-37.3554,146.2106917,235.6570972,0.202871067
-37.4524,146.2106917,427.6237092,0.649140425
-36.8339,146.2157265,433.4237009,0.277601922
-37.032,146.2157265,275.1785098,0.634091234
-37.2382,146.2157265,373.0624983,0.27581169
-37.3231,146.2157265,343.4743566,0.316322336
-37.509,146.2157265,370.5941089,0.213582945
-36.7531,146.2207613,433.8497828,0.758532233
-36.9188,146.2207613,414.1426548,0.435006348
-36.9875,146.2207613,408.5769734,0.255462107
-36.7895,146.2257962,347.1732566,0.377634632
-36.935,146.2257962,386.8492641,0.234124273
-37.4686,146.2257962,266.7906063,0.45399799
-36.8178,146.230831,386.7855147,0.974913342
-36.9027,146.230831,417.8315833,0.927179111
-37.2463,146.230831,218.1973153,0.791282579
-37.2665,146.2358658,343.6926494,0.650274955
-36.749,146.2409007,405.1235274,0.752705493
-36.8218,146.2459355,431.1344668,0.760823599
-36.8582,146.2459355,402.0630452,0.566268705
-36.8703,146.2459355,423.4980184,0.243408609
-36.9714,146.2509703,376.9898695,0.362099075
-36.8258,146.2560052,396.7565648,0.525462415
-37.0644,146.2560052,379.2279453,0.450686661
-36.8056,146.2660748,439.8292232,0.239317657
-36.935,146.2660748,380.1125076,0.950316085
-37.032,146.2660748,255.120615,0.910116191
-37.2544,146.2660748,351.5755951,0.506511412
-37.319,146.2660748,387.6302713,0.269737871
-36.8986,146.2711097,356.210407,0.408933441
-37.3918,146.2711097,205.2821156,0.633119005
-36.7733,146.2761445,413.3368449,0.55510621
-36.8299,146.2761445,436.7080155,0.250082161
-36.8541,146.2761445,401.3159459,0.210909926
-37.2624,146.2811794,230.7419164,0.347623749
-37.2827,146.2811794,380.418549,0.827375078
-37.0199,146.2862142,258.3351516,0.564198556
-37.3231,146.2862142,357.458622,0.487562814
-36.8299,146.291249,439.0998248,0.667049097
-36.9875,146.291249,353.4564652,0.434692566
-37.2867,146.2962839,214.6488187,0.571625278
-37.3352,146.2962839,375.7188351,0.968135708
-37.0927,146.3013187,263.3337686,0.226114672
-37.4565,146.3013187,278.4734107,0.284354591
-37.5131,146.3013187,390.7907018,0.893190692
-36.842,146.3063535,424.7772609,0.338800347
-36.8501,146.3063535,426.1742098,0.775611878
-36.7248,146.3113884,404.1276217,0.951726634
-36.7854,146.3113884,434.7537807,0.978432476
-36.9188,146.3113884,381.0518036,0.232606671
-37.121,146.3113884,349.8639478,0.504731381
-36.8056,146.3164232,404.3863175,0.454795439
-36.8622,146.3164232,419.2969108,0.677294333
-37.2584,146.3164232,367.9824207,0.755412537
-37.2786,146.3164232,390.824646,0.99233702
-37.3433,146.3164232,381.2157627,0.967234584
-36.9067,146.321458,354.9044436,0.236392586
-37.0603,146.321458,347.3452987,0.892444304
-37.2139,146.321458,284.3688653,0.252030635
-37.3595,146.321458,377.456529,0.502992104
-36.8865,146.3264929,388.3569706,0.226201518
-36.9592,146.3264929,362.7217069,0.759488867
-37.0037,146.3264929,355.5035347,0.776076975
-37.3029,146.3264929,379.2565233,0.63434419
-37.4767,146.3264929,411.8750219,0.569382687
-37.5656,146.3264929,369.4221243,0.965575012
-37.125,146.3315277,252.7789591,0.223131554
-37.4929,146.3315277,439.5110599,0.248583518
-36.741,146.3365625,419.7125251,0.973598342
-36.8582,146.3365625,104.3767852,0.935650296
-37.3392,146.3365625,271.0190618,0.415100804
-37.5333,146.3365625,354.6339231,0.261589375
-36.8218,146.3415974,385.1411263,0.93238793
-37.1169,146.3415974,388.0745934,0.469509478
-37.2018,146.3415974,469.6668871,0.954703943
-37.5737,146.3415974,359.7083546,0.981252578
-36.7693,146.351667,440.7147933,0.571365311
-37.0239,146.351667,229.3747063,0.533894233
-37.2139,146.351667,351.764042,0.653944743
-37.222,146.351667,354.5563545,0.20078209
-37.4929,146.351667,379.083441,0.997162617
-36.7531,146.3567019,419.2173198,0.876619128
-37.125,146.3567019,344.9416868,0.735424136
-37.408,146.3567019,370.3005903,0.623182394
-36.7854,146.3617367,390.7860486,0.572158677
-36.8461,146.3617367,426.7328722,0.486150218
-37.1412,146.3617367,292.3538765,0.504988717
-37.3756,146.3617367,387.0815647,0.257832473
-37.0684,146.3667715,371.4283932,0.691655091
-37.3271,146.3667715,230.953724,0.880079619
-37.6343,146.3667715,335.3406753,0.653475028
-36.745,146.3718064,376.7260639,0.980962034
-36.7693,146.3718064,399.961015,0.950964083
-36.931,146.3718064,349.879482,0.602333745
-37.505,146.3718064,359.9332094,0.47892966
-37.5737,146.3718064,382.8241097,0.464867349
-36.8784,146.3768412,392.2430914,0.725665907
-36.9229,146.3768412,403.6489527,0.446205324
-36.8905,146.381876,393.5614358,0.667159833
-37.0765,146.381876,376.170191,0.324001053
-36.7814,146.3869109,433.7289466,0.583738093
-37.125,146.3869109,380.701256,0.377202481
-37.4161,146.3869109,371.2459093,0.803115338
-37.5009,146.3869109,258.1711214,0.747232945
-37.5818,146.3869109,387.889827,0.519533404
-37.5939,146.3869109,383.9957034,0.579033588
-37.6101,146.3869109,388.5858668,0.504321943
-36.8137,146.3919457,435.4335657,0.347080166
-37.5656,146.3919457,380.4632703,0.361909933
-37.6263,146.3919457,323.7872843,0.748194965
-36.842,146.3969805,379.635883,0.943092392
-36.8784,146.3969805,357.6117382,0.344748977
-36.9471,146.3969805,427.3418043,0.392155366
-37.0361,146.3969805,387.1715505,0.36427753
-37.2139,146.3969805,345.1593983,0.407497284
-37.5899,146.3969805,212.781919,0.428117512
-36.8258,146.4020154,354.6816324,0.708742277
-37.0482,146.4020154,346.463943,0.232097527
-37.1048,146.4020154,364.9729441,0.750510197
-37.125,146.4020154,346.461246,0.858541693
-37.222,146.4020154,240.2978605,0.737448518
-37.4444,146.4020154,414.1026689,0.425743682
-36.7935,146.4070502,417.8643365,0.530404619
-36.8582,146.4070502,390.5982802,0.674185612
-37.0765,146.4070502,382.1351323,0.821814746
-37.0886,146.4070502,221.6986307,0.858383709
-37.1695,146.4070502,358.6581388,0.565133187
-37.2341,146.4070502,237.0719365,0.283950248
-37.3756,146.4070502,345.9918732,0.771493998
-36.741,146.412085,353.0580725,0.496686967
-36.939,146.412085,356.9254109,0.590443362
-37.1897,146.412085,378.9169896,0.466719773
-37.3392,146.412085,370.9480499,0.777365083
-37.412,146.412085,471.572344,0.59267159
-36.931,146.4171199,404.57923,0.260771443
-36.9916,146.4171199,204.3089129,0.437013588
-37.032,146.4171199,354.7279863,0.574793168
-37.0441,146.4171199,347.4607043,0.328388154
-37.1169,146.4171199,384.8873622,0.395684706
-37.4969,146.4171199,239.0935512,0.649146289
-37.5171,146.4171199,376.877508,0.86264762
-37.0967,146.4221547,207.5831373,0.708142655
-36.8299,146.4322244,422.1733989,0.267390546
-37.0199,146.4322244,358.2569829,0.861343691
-37.0805,146.4322244,365.1428888,0.561768642
-37.1614,146.4322244,351.0083412,0.834351484
-37.1897,146.4322244,354.1321871,0.902798311
-37.2382,146.4372592,345.1107177,0.756382164
-37.2827,146.4372592,357.6116418,0.31430337
-37.4484,146.4372592,366.1966967,0.717209288
-36.9188,146.442294,408.84163,0.805940546
-37.2099,146.442294,383.610614,0.977673113
-37.319,146.442294,349.9942725,0.429589275
-37.3312,146.442294,200.2847293,0.327421667
-37.4161,146.442294,387.41294,0.725916182
-36.7733,146.4473289,436.2840188,0.698015914
-37.1007,146.4473289,207.4935412,0.385161361
-37.2301,146.4473289,220.8824102,0.884584363
-37.2665,146.4473289,418.9807467,0.603630278
-37.4605,146.4473289,227.2782328,0.755558457
-36.8299,146.4523637,420.066705,0.792432188
-36.9471,146.4523637,418.0420012,0.859168449
-37.0199,146.4523637,437.0360479,0.718948987
-37.0522,146.4523637,343.7810982,0.974188751
-37.0644,146.4523637,353.1593214,0.384654961
-37.2867,146.4523637,371.5550806,0.520085132
-37.3958,146.4523637,379.3200442,0.458316027
-37.7071,146.4523637,172.7950403,0.465917634
-37.7758,146.4523637,340.9305863,0.889920428
-37.1371,146.4573985,391.3117323,0.534907032
-37.3352,146.4573985,382.1220956,0.99931256
-36.8137,146.4624334,427.6353803,0.883292044
-37.2746,146.4624334,350.6629388,0.388931162
-37.4201,146.4624334,433.6008998,0.396374697
-37.4403,146.4624334,394.5259819,0.500160914
-37.5292,146.4624334,227.5686811,0.97273812
-36.8703,146.4674682,413.6522249,0.631315485
-36.8905,146.4674682,343.6526235,0.961737417
-36.9148,146.4674682,350.2539009,0.589860194
-37.028,146.4674682,373.2790687,0.716367963
-37.0401,146.4674682,241.7487487,0.419793195
-37.6263,146.4674682,374.29096,0.225750946
-37.2382,146.472503,388.0767515,0.993351157
-37.2665,146.472503,379.2986407,0.773420126
-37.5656,146.472503,214.5540237,0.824754927
-37.6141,146.472503,360.7093337,0.686571713
-36.8137,146.4775379,437.4063525,0.848049582
-36.9148,146.4775379,411.9895099,0.502283403
-37.0563,146.4775379,343.7885699,0.841616624
-37.2018,146.4775379,200.3125676,0.961391907
-36.9997,146.4825727,377.5891717,0.474918765
-37.2746,146.4825727,436.071179,0.565168844
-37.3999,146.4825727,432.6664496,0.341844455
-37.4767,146.4825727,415.7667178,0.781188701
-37.2867,146.4876075,405.469414,0.533674016
-37.4161,146.4876075,365.7656009,0.737532953
-37.5697,146.4876075,279.4478963,0.393424808
-37.6263,146.4876075,380.3875493,0.862916205
-37.0765,146.4926424,391.5865115,0.697642198
-37.1654,146.4926424,378.270272,0.652616853
-37.3878,146.4926424,218.3917662,0.755955866
-37.0037,146.4976772,221.1794671,0.205349266
-37.0441,146.4976772,213.4053668,0.96588963
-37.6101,146.4976772,219.7442568,0.628789784
-37.792,146.4976772,328.8499274,0.569041671
-36.8339,146.502712,383.0894781,0.752033421
-36.931,146.502712,379.1355826,0.827575736
-36.9471,146.502712,242.4548591,0.591145039
-37.1371,146.502712,360.2016071,0.494769259
-37.2948,146.502712,228.7258829,0.396845008
-37.4039,146.502712,239.52018,0.821710178
-37.5939,146.502712,278.7769788,0.201809961
-37.0644,146.5127817,380.375894,0.950249832
-37.4726,146.5127817,419.0637095,0.582367712
-37.0886,146.5178166,346.308102,0.310406405
-37.5333,146.5178166,371.1719326,0.875297418
-37.9214,146.5178166,303.7701764,0.696487074
-36.6803,146.5228514,368.3914978,0.81286335
-37.1735,146.5228514,389.6210225,0.325307188
-37.4322,146.5228514,348.7951521,0.840793786
-37.4807,146.5228514,439.4618833,0.904023848
-37.8365,146.5228514,336.1707148,0.935363743
-37.1169,146.5278862,345.7621391,0.205208011
-37.1533,146.5278862,284.6987183,0.985060005
-37.2988,146.5278862,356.4402454,0.826350033
-36.8703,146.5329211,196.8909881,0.366122802
-36.8784,146.5329211,213.3672924,0.984491704
-36.9229,146.5329211,373.9956401,0.241345729
-36.9431,146.5329211,409.7356915,0.598154596
-36.9795,146.5329211,221.1497914,0.359374186
-37.1897,146.5329211,391.9345086,0.741819372
-37.6909,146.5329211,329.210506,0.904660494
-37.0522,146.5379559,385.8698066,0.400168245
-37.3231,146.5379559,216.899841,0.931503676
-37.6222,146.5379559,365.7649469,0.201027097
-37.7031,146.5379559,300.572013,0.713747202
-37.0037,146.5429907,347.4956433,0.356486042
-37.0805,146.5429907,366.6059125,0.305782631
-37.2584,146.5429907,437.584283,0.835976747
-37.7314,146.5429907,315.9083391,0.853806909
-36.9673,146.5480256,407.2261658,0.424607266
-37.5939,146.5480256,403.9656832,0.710782681
-37.6465,146.5480256,340.0725535,0.786180137
-37.6626,146.5480256,310.7921447,0.527362008
-37.0603,146.5530604,385.5792413,0.689836282
-37.315,146.5530604,437.5798381,0.251227498
-37.4363,146.5530604,359.535169,0.448837893
-37.4767,146.5530604,356.2871883,0.947160234
-37.4929,146.5530604,368.7799639,0.709046642
-36.5833,146.5580952,372.3386805,0.512799862
-36.5954,146.5580952,468.6667646,0.357927527
-37.2139,146.5580952,251.0831085,0.448875676
-37.2422,146.5580952,223.7837002,0.386693211
-37.3312,146.5580952,366.1687275,0.70500866
-37.4039,146.5580952,405.2156492,0.856425788
-37.505,146.5580952,293.2133163,0.313496676
-37.5414,146.5580952,402.4367133,0.262958824
-37.7435,146.5580952,355.2476721,0.362515425
-36.935,146.5631301,438.6051172,0.379796535
-37.2301,146.5631301,379.4105462,0.53524425
-37.7112,146.5631301,221.0711586,0.541007122
-37.0239,146.5681649,365.3004626,0.432127466
-37.4403,146.5681649,407.117828,0.984824364
-37.5414,146.5681649,426.9506633,0.948734851
-37.5818,146.5681649,436.4978711,0.841599867
-37.6465,146.5681649,217.7860358,0.353063649
-36.9835,146.5731997,380.9485273,0.553664794
-37.408,146.5731997,370.8351391,0.766138512
-37.4807,146.5731997,348.1716103,0.533801943
-37.5616,146.5731997,362.8658231,0.791763412
-37.598,146.5731997,408.4629404,0.711982881
-37.0967,146.5782346,355.695761,0.414725285
-37.4969,146.5782346,414.8332834,0.755448114
-37.6869,146.5782346,371.2139179,0.959268772
-37.2382,146.5832694,237.8639874,0.760499727
-37.4161,146.5832694,344.4053597,0.259303606
-37.5171,146.5832694,378.9720723,0.7768172
-37.6586,146.5832694,354.3402146,0.555878991
-36.6076,146.5933391,479.2645649,0.941684225
-36.9997,146.5933391,229.2326842,0.707276891
-37.6424,146.5933391,350.9670611,0.811839352
-37.6869,146.5933391,355.2516708,0.886116308
-37.7192,146.5933391,243.7934418,0.204985663
-36.6156,146.5983739,478.8220261,0.664983752
-37.5575,146.5983739,433.5454893,0.47379069
-37.3999,146.6034087,361.1127443,0.252445529
-37.5939,146.6034087,425.161493,0.287726981
-37.2261,146.6084436,364.1520642,0.822070506
-37.5333,146.6084436,424.0432431,0.660248538
-37.6788,146.6084436,376.2764786,0.494303074
-36.652,146.6134784,242.4269077,0.343001285
-36.9714,146.6134784,367.8159013,0.2047813
-37.5575,146.6134784,413.7191031,0.812451512
-37.9173,146.6134784,298.7246527,0.679589466
-36.9269,146.6185132,413.9452799,0.920746635
-37.3514,146.6185132,383.0339246,0.730617501
-37.6303,146.6185132,363.2334081,0.534513754
-37.9335,146.6185132,323.4004722,0.984677108
-37.5495,146.6235481,396.2472314,0.320885791
-37.5616,146.6235481,397.7485391,0.975134848
-37.125,146.6285829,391.5822823,0.91411023
-37.2139,146.6285829,228.0401063,0.850604045
-37.2665,146.6285829,374.1727099,0.937233579
-37.509,146.6336177,385.466024,0.529013705
-37.0078,146.6386526,356.5324817,0.426029795
-37.5252,146.6436874,277.6330977,0.964966542
-37.6343,146.6436874,297.6593777,0.726451563
-37.0927,146.6537571,345.6885464,0.918919618
-37.218,146.6537571,238.4811443,0.624616453
-37.3716,146.6537571,386.5153805,0.482002146
-36.6156,146.6587919,489.0877981,0.582265086
-36.8703,146.6587919,387.0119995,0.424936338
-37.0361,146.6587919,349.2624109,0.81361017
-37.6909,146.6587919,350.5981168,0.488799943
-36.7005,146.6638267,382.8594521,0.895500106
-37.0118,146.6638267,368.484044,0.247939957
-37.2827,146.6688616,381.8183228,0.868179964
-37.3231,146.6688616,421.8114269,0.311566075
-37.6303,146.6688616,233.590193,0.64299045
-37.7192,146.6688616,389.1225623,0.816019883
-37.3797,146.6789312,375.5372143,0.530809269
-36.7814,146.6839661,281.0759267,0.321042521
-36.8744,146.6839661,110.3077108,0.709947344
-37.3029,146.6839661,347.7289776,0.912238658
-37.6505,146.6839661,429.9811469,0.640157704
-37.0361,146.6890009,230.6425466,0.82242154
-37.3433,146.6890009,426.3956787,0.21265319
-37.6869,146.6890009,354.1421701,0.40086828
-37.7516,146.6890009,388.0029646,0.979681497
-36.3812,146.6940357,316.9296802,0.933279073
-36.462,146.6940357,321.6613295,0.608015615
-36.7248,146.6940357,227.2034482,0.824762723
-37.3918,146.6940357,425.6835193,0.339995722
-37.598,146.6940357,346.525372,0.530536451
-37.7031,146.6940357,244.0181713,0.308851119
-36.3569,146.6990706,297.0246175,0.670075956
-36.6561,146.6990706,454.7966318,0.732847605
-36.9067,146.6990706,365.5633686,0.834877804
-37.0603,146.6990706,236.0755957,0.412058014
-37.6788,146.6990706,302.6143575,0.731253039
-37.788,146.6990706,197.2771163,0.527440208
-36.7369,146.7041054,389.1960035,0.561252491
-37.0401,146.7041054,362.0252491,0.369925118
-37.0846,146.7041054,349.4737632,0.461850176
-37.121,146.7041054,383.4401403,0.230526861
-37.4039,146.7041054,385.0411776,0.877167288
-36.3852,146.7091402,331.657146,0.926486784
-36.7571,146.7091402,239.5787092,0.542981992
-36.8501,146.7091402,377.1820332,0.80635063
-36.9633,146.7091402,374.9124279,0.394088809
-37.3231,146.7091402,413.4020176,0.342529954
-37.3352,146.7091402,367.3286673,0.47732369
-37.6263,146.7091402,366.172482,0.251162277
-37.1412,146.7141751,371.577826,0.880325117
-37.6546,146.7141751,427.3480663,0.76084704
-37.7152,146.7141751,368.6590263,0.664215442
-37.8163,146.7141751,210.8027573,0.892115339
-36.4014,146.7192099,313.7239672,0.344954761
-36.7248,146.7192099,359.608545,0.303763755
-37.0684,146.7192099,209.1102181,0.780982481
-37.4039,146.7192099,217.5030255,0.227013455
-37.8769,146.7192099,152.0641784,0.260742139
-36.5631,146.7242447,203.0885846,0.779511894
-36.6965,146.7242447,483.164505,0.672168557
-36.7895,146.7242447,370.6721386,0.32885615
-36.8056,146.7242447,200.9271137,0.772347919
-36.9754,146.7242447,226.9052529,0.266581722
-37.6343,146.7242447,317.5953136,0.688631485
-37.6788,146.7242447,433.8958468,0.500009985
-36.4337,146.7292796,339.1449867,0.507543865
-36.4782,146.7292796,309.9538859,0.32168813
-36.8865,146.7292796,389.6763829,0.247779678
-36.9916,146.7292796,378.9381678,0.732160783
-37.4161,146.7292796,396.4058633,0.75848681
-37.7799,146.7292796,213.8050212,0.828913334
-37.796,146.7292796,363.8111851,0.580237802
-37.9375,146.7292796,342.3025809,0.440554724
-36.3812,146.7343144,234.227368,0.936958365
-36.4539,146.7343144,321.214146,0.914261421
-36.5388,146.7343144,325.0047106,0.785422589
-36.6116,146.7343144,151.4377298,0.462457091
-36.9188,146.7343144,375.8739403,0.354939871
-37.2786,146.7343144,197.5081672,0.916290091
-37.6465,146.7343144,370.3362223,0.690338058
-37.6707,146.7343144,342.5501176,0.696704171
-36.5631,146.7393492,307.0025234,0.895847453
-37.3352,146.7443841,359.1060316,0.340653987
-37.4201,146.7443841,440.9228031,0.36748381
-37.4767,146.7443841,326.4289228,0.2745008
-36.8744,146.7494189,353.7483066,0.96939246
-36.8905,146.7494189,272.8558933,0.301422622
-37.4565,146.7494189,164.2444503,0.868390691
-36.4499,146.7594886,296.1420281,0.902205696
-36.8461,146.7594886,240.2357299,0.986578074
-37.0118,146.7594886,355.1923301,0.869537956
-37.0967,146.7594886,344.690426,0.391458225
-37.1129,146.7594886,349.7263485,0.575618082
-36.4984,146.7645234,306.257534,0.485915635
-37.3837,146.7645234,410.6312902,0.826511758
-37.5737,146.7645234,241.9592023,0.48490121
-37.8729,146.7645234,295.7008157,0.809559593
-37.9133,146.7645234,214.5299622,0.366269822
-36.5186,146.7695583,155.7342877,0.43214743
-36.9471,146.7695583,344.7073058,0.238361303
-36.8663,146.7745931,385.9051878,0.408825615
-37.6424,146.7745931,194.5797254,0.398421517
-37.889,146.7745931,322.4598254,0.674382338
-36.5388,146.7796279,312.0995695,0.406567039
-36.559,146.7796279,240.7507735,0.496831669
-37.1452,146.7796279,129.2410049,0.245761752
-37.8082,146.7796279,317.0442554,0.664162888
-37.8203,146.7796279,337.6131449,0.752575401
-36.9754,146.7846628,253.7874876,0.80281718
-37.028,146.7846628,382.2157812,0.964644708
-37.1775,146.7846628,289.7018896,0.313709148
-37.5373,146.7846628,332.7561288,0.438061675
-37.5656,146.7846628,186.8135163,0.326713869
-37.796,146.7846628,225.8669927,0.363325796
-37.5212,146.7896976,338.1158135,0.439877876
-36.4095,146.7947324,148.3472001,0.970942493
-36.6076,146.7947324,305.3439008,0.690876359
-36.8541,146.7947324,389.2778267,0.975919201
-37.129,146.7947324,374.3628094,0.432046967
-36.5146,146.7997673,367.9645875,0.239723317
-36.7127,146.7997673,373.4628298,0.779294534
-37.8001,146.7997673,171.3609783,0.47204751
-37.1452,146.8048021,372.9555224,0.694315807
-37.5131,146.8048021,299.4378423,0.985499239
-36.4984,146.8098369,158.5876323,0.988626881
-36.6076,146.8098369,294.8552163,0.264110346
-37.1816,146.8098369,285.5135169,0.847090454
-37.4767,146.8098369,318.1379559,0.777868718
-37.8324,146.8098369,172.1150757,0.33803342
-36.8541,146.8148718,354.0841894,0.89555025
-37.4444,146.8148718,400.9370963,0.629425235
-37.5292,146.8148718,192.1748362,0.26767281
-37.6182,146.8148718,193.3193472,0.535638132
-37.8688,146.8148718,321.2427217,0.295912183
-36.9835,146.8199066,373.6030045,0.444952334
-37.129,146.8199066,373.6588693,0.690571351
-37.4646,146.8199066,406.3232106,0.612426669
-37.028,146.8249414,387.1527238,0.903232244
-37.598,146.8249414,147.9829267,0.330662737
-36.4337,146.8299763,302.2463662,0.733153834
-36.7369,146.8299763,222.5925677,0.548367279
-37.0118,146.8299763,348.1599652,0.639704575
-37.5737,146.8299763,148.9153251,0.750782611
-37.6384,146.8299763,309.8093639,0.778446375
-36.7571,146.8400459,388.1232797,0.264157846
-37.2584,146.8400459,279.5326029,0.655426118
-37.4929,146.8400459,178.3010271,0.389875784
-37.5171,146.8400459,298.2326656,0.366490273
-37.5575,146.8400459,305.2898178,0.767186105
-37.6909,146.8400459,309.739233,0.624320708
-37.8648,146.8400459,314.0598316,0.783818986
-36.4499,146.8450808,299.2211154,0.658409027
-36.9916,146.8450808,378.0924549,0.223728282
-37.0482,146.8450808,285.8675168,0.468995253
-37.125,146.8450808,377.6213807,0.484943904
-37.4039,146.8450808,330.4893014,0.781919315
-37.6586,146.8450808,330.0890076,0.995915124
-37.8365,146.8450808,147.6060133,0.405155343
-37.8486,146.8450808,322.5984895,0.566419311
-36.7046,146.8501156,328.0915718,0.631896969
-36.9471,146.8501156,343.2943115,0.897059326
-37.5495,146.8501156,172.5516861,0.717156153
-37.5656,146.8501156,335.0282439,0.85742733
-37.6101,146.8501156,296.823735,0.699566594
-37.6465,146.8501156,312.6962366,0.665186511
-37.4484,146.8551504,221.4708796,0.270937864
-36.6641,146.8601853,334.56782,0.777007659
-36.6924,146.8601853,339.3752598,0.224081833
-36.7854,146.8601853,369.4225956,0.694825209
-36.8016,146.8601853,316.9971845,0.498599348
-37.0684,146.8601853,221.0776245,0.969584386
-37.2139,146.8601853,291.1402464,0.408067253
-37.5333,146.8601853,297.3149316,0.609440071
-36.5348,146.8652201,301.957116,0.918554395
-36.8703,146.8652201,380.9147626,0.593888167
-36.9471,146.8652201,231.3457685,0.472254178
-37.4161,146.8652201,426.9979109,0.949798605
-37.4605,146.8652201,229.5788471,0.598563829
-37.5495,146.8652201,311.7809955,0.817089487
-37.5818,146.8652201,295.6634051,0.465152459
-37.8243,146.8652201,338.0062499,0.841595835
-37.8486,146.8652201,294.0552161,0.98034088
-36.7167,146.8702549,339.0004137,0.934925689
-37.1735,146.8702549,163.8624382,0.339121874
-37.6384,146.8702549,305.097678,0.333643105
-36.6844,146.8752898,360.9052236,0.288810541
-36.9027,146.8752898,224.4353454,0.676166318
-37.0401,146.8752898,364.690116,0.385573723
