latitude,longitude,time
-36.0647,147.0756,1196.0
-36.5465,147.0756,143.0
-36.618,147.0756,1158.0
-36.6358,147.0756,132.0
-36.978,147.0756,1301.0
-37.0002,147.0756,313.0
-37.0664,147.0756,316.0
-37.5532,147.0756,1367.0
-36.5867,147.0811,340.0
-36.9249,147.0811,234.0
-37.0267,147.0811,310.0
-37.0532,147.0811,324.0
-36.3356,147.0866,243.0
-36.6046,147.0866,385.0
-37.0399,147.0866,1269.0
-37.0885,147.0866,311.0
-37.7098,147.0866,190.0
-37.7834,147.0866,160.0
-36.0285,147.0921,550.0
-36.232,147.0921,1164.0
-36.676,147.0921,1160.0
-37.062,147.0921,322.0
-37.2645,147.0921,56.0
-37.4572,147.0921,293.0
-36.1055,147.0976,1131.0
-36.5107,147.0976,96.0
-36.8806,147.0976,275.0
-36.9072,147.0976,284.0
-37.5924,147.0976,46.0
-37.7705,147.0976,102.0
-36.0058,147.1031,392.0
-36.0829,147.1031,1202.0
-36.3041,147.1031,353.0
-36.5688,147.1031,323.0
-36.6938,147.1031,170.0
-36.725,147.1031,377.0
-36.7873,147.1031,1139.0
-36.8229,147.1031,193.0
-37.0753,147.1031,83.0
-37.2821,147.1031,291.0
-37.5227,147.1031,20.0
-36.0421,147.1087,430.0
-36.0919,147.1087,1194.0
-36.1191,147.1087,1141.0
-36.1507,147.1087,1134.0
-36.8406,147.1087,387.0
-37.431,147.1087,1336.0
-37.6055,147.1087,213.0
-36.0557,147.1142,1216.0
-36.1688,147.1142,411.0
-36.5241,147.1142,1165.0
-36.7562,147.1142,378.0
-37.6185,147.1142,245.0
-36.0421,147.1197,415.0
-36.0693,147.1197,407.0
-36.1823,147.1197,413.0
-36.5688,147.1197,1097.0
-37.225,147.1197,54.0
-37.6837,147.1197,121.0
-37.7791,147.1197,136.0
-36.2455,147.1252,399.0
-36.3041,147.1252,251.0
-36.5957,147.1252,299.0
-36.6715,147.1252,209.0
-36.8229,147.1252,345.0
-36.7206,147.1307,273.0
-36.7473,147.1307,380.0
-36.8717,147.1307,194.0
-37.1017,147.1307,19.0
-37.1546,147.1307,228.0
-37.5489,147.1307,150.0
-37.6055,147.1307,240.0
-37.6663,147.1307,191.0
-36.5778,147.1362,1097.0
-36.7695,147.1362,360.0
-36.9736,147.1362,329.0
-37.1986,147.1362,177.0
-36.0647,147.1417,1181.0
-36.223,147.1417,1147.0
-36.4793,147.1417,1163.0
-37.4398,147.1417,288.0
-37.5707,147.1417,16.0
-37.6272,147.1417,240.0
-37.6707,147.1417,228.0
-35.9604,147.1473,422.0
-36.0285,147.1473,1362.0
-36.0919,147.1473,421.0
-36.1326,147.1473,405.0
-36.2636,147.1473,415.0
-36.5957,147.1473,119.0
-36.6938,147.1473,361.0
-36.7206,147.1473,1172.0
-37.0046,147.1473,115.0
-37.1678,147.1473,320.0
-37.5837,147.1473,10.0
-37.6011,147.1473,220.0
-37.6446,147.1473,204.0
-36.1145,147.1528,427.0
-36.6537,147.1528,343.0
-36.9603,147.1528,324.0
-36.9957,147.1528,340.0
-37.0885,147.1528,1278.0
-37.1238,147.1528,60.0
-37.6577,147.1528,241.0
-36.2996,147.1583,299.0
-36.5733,147.1583,1124.0
-36.6091,147.1583,300.0
-36.9116,147.1583,310.0
-36.9293,147.1583,88.0
-37.0708,147.1583,301.0
-37.1017,147.1583,1252.0
-37.5358,147.1583,92.0
-35.974,147.1638,426.0
-35.9831,147.1638,349.0
-36.0783,147.1638,1183.0
-36.4658,147.1638,1161.0
-36.4883,147.1638,1147.0
-36.6225,147.1638,355.0
-36.6626,147.1638,357.0
-36.8318,147.1638,369.0
-36.1688,147.1693,1152.0
-36.2861,147.1693,1172.0
-36.6358,147.1693,340.0
-36.978,147.1693,311.0
-37.0576,147.1693,223.0
-36.412,147.1748,918.0
-36.7428,147.1748,1142.0
-36.774,147.1748,1346.0
-36.9559,147.1748,326.0
-37.0885,147.1748,1308.0
-37.1017,147.1748,70.0
-37.2997,147.1748,246.0
-35.9604,147.1803,433.0
-36.0421,147.1803,1193.0
-36.5465,147.1803,385.0
-36.6225,147.1803,387.0
-36.7072,147.1803,227.0
-36.7339,147.1803,265.0
-37.5924,147.1803,208.0
-37.6185,147.1803,245.0
-35.9422,147.1859,403.0
-36.0964,147.1859,418.0
-36.6403,147.1859,363.0
-36.7918,147.1859,331.0
-37.0708,147.1859,286.0
-37.6577,147.1859,223.0
-36.0285,147.1914,431.0
-36.1507,147.1914,1190.0
-36.8007,147.1914,1284.0
-36.8628,147.1914,355.0
-37.0002,147.1914,1284.0
-36.0738,147.1969,387.0
-36.6091,147.1969,386.0
-36.7473,147.1969,158.0
-36.8229,147.1969,305.0
-36.8362,147.1969,95.0
-36.9116,147.1969,326.0
-36.9426,147.1969,308.0
-37.2909,147.1969,55.0
-37.6011,147.1969,231.0
-36.0964,147.2024,197.0
-36.4569,147.2024,431.0
-36.5599,147.2024,283.0
-35.9786,147.2079,430.0
-36.5509,147.2079,293.0
-36.7206,147.2079,1369.0
-36.7339,147.2079,1163.0
-36.8007,147.2079,194.0
-36.9559,147.2079,202.0
-36.978,147.2079,278.0
-37.0267,147.2079,1342.0
-37.0885,147.2079,1349.0
-37.1326,147.2079,340.0
-37.2733,147.2079,289.0
-37.7661,147.2079,158.0
-36.8184,147.2134,329.0
-36.9382,147.2134,310.0
-37.2601,147.2134,286.0
-37.7878,147.2134,138.0
-36.0194,147.2189,397.0
-36.0647,147.2189,1204.0
-36.0783,147.2189,1183.0
-37.1017,147.2189,1368.0
-36.1823,147.2245,357.0
-36.5867,147.2245,1135.0
-36.6225,147.2245,356.0
-36.9072,147.2245,342.0
-36.223,147.23,1160.0
-36.3671,147.23,1163.0
-36.7206,147.23,9.0
-36.8051,147.23,67.0
-36.9471,147.23,329.0
-37.0178,147.23,265.0
-37.0576,147.23,61.0
-35.915,147.2355,426.0
-36.1055,147.2355,380.0
-36.1281,147.2355,420.0
-36.2049,147.2355,389.0
-36.3401,147.2355,103.0
-36.5196,147.2355,1123.0
-36.7651,147.2355,1347.0
-36.7962,147.2355,1143.0
-37.0311,147.2355,287.0
-37.2601,147.2355,246.0
-36.1914,147.241,1196.0
-36.6403,147.241,1132.0
-36.676,147.241,344.0
-36.7072,147.241,270.0
-37.0708,147.241,270.0
-37.2074,147.241,284.0
-37.6272,147.241,138.0
-37.6707,147.241,183.0
-35.8831,147.2465,307.0
-36.4165,147.2465,340.0
-36.6537,147.2465,303.0
-36.7651,147.2465,1323.0
-36.978,147.2465,280.0
-36.0693,147.252,409.0
-36.1507,147.252,361.0
-36.3446,147.252,265.0
-36.8051,147.252,1168.0
-35.9286,147.2575,1213.0
-36.1326,147.2575,368.0
-36.6805,147.2575,328.0
-36.7384,147.2575,1338.0
-37.2338,147.2575,210.0
-37.6707,147.2575,166.0
-37.7011,147.2575,162.0
-36.033,147.2631,285.0
-36.7606,147.2631,341.0
-37.1502,147.2631,41.0
-36.0149,147.2686,1188.0
-36.4075,147.2686,252.0
-36.4838,147.2686,357.0
-36.8406,147.2686,1329.0
-37.7401,147.2686,215.0
-35.8877,147.2741,429.0
-36.0829,147.2741,432.0
-36.3626,147.2741,240.0
-36.7473,147.2741,1366.0
-36.8051,147.2741,1324.0
-37.0223,147.2741,223.0
-37.0708,147.2741,283.0
-35.974,147.2796,1188.0
-36.2906,147.2796,356.0
-36.8895,147.2796,1327.0
-37.3172,147.2796,180.0
-36.3041,147.2851,173.0
-36.9116,147.2851,290.0
-37.2997,147.2851,233.0
-37.4965,147.2851,220.0
-37.7445,147.2851,44.0
-35.9195,147.2906,410.0
-36.1778,147.2906,357.0
-37.1986,147.2906,244.0
-36.0421,147.2962,350.0
-36.4434,147.2962,321.0
-36.542,147.2962,313.0
-36.6314,147.2962,358.0
-36.7295,147.2962,331.0
-36.8007,147.2962,1273.0
-37.0267,147.2962,213.0
-37.6446,147.2962,172.0
-35.9331,147.3017,374.0
-36.0829,147.3017,1190.0
-36.1643,147.3017,349.0
-36.2049,147.3017,380.0
-36.394,147.3017,325.0
-36.7473,147.3017,1348.0
-36.8362,147.3017,1357.0
-36.854,147.3017,1345.0
-36.8717,147.3017,1283.0
-36.9648,147.3017,1321.0
-35.8376,147.3072,270.0
-36.101,147.3072,314.0
-36.2726,147.3072,389.0
-36.3311,147.3072,367.0
-36.6983,147.3072,328.0
-36.2455,147.3127,171.0
-37.7314,147.3127,126.0
-35.9195,147.3182,367.0
-36.7473,147.3182,145.0
-36.7695,147.3182,277.0
-36.9072,147.3182,1356.0
-36.1598,147.3237,327.0
-36.2185,147.3237,348.0
-36.7829,147.3237,279.0
-36.0738,147.3292,1224.0
-36.1733,147.3292,377.0
-36.25,147.3292,1186.0
-36.2816,147.3292,221.0
-36.6269,147.3292,121.0
-36.6715,147.3292,1346.0
-37.1942,147.3292,46.0
-36.1914,147.3348,257.0
-36.241,147.3348,372.0
-36.4524,147.3348,302.0
-36.6492,147.3348,1355.0
-36.7339,147.3348,1359.0
-36.4434,147.3403,233.0
-36.9072,147.3403,1291.0
-36.1145,147.3458,1181.0
-36.2275,147.3458,315.0
-36.3311,147.3458,1177.0
-36.394,147.3458,302.0
-37.181,147.3458,244.0
-37.5968,147.3458,223.0
-37.7141,147.3458,143.0
-35.8922,147.3513,413.0
-36.2861,147.3513,1137.0
-37.1722,147.3513,219.0
-35.9967,147.3568,305.0
-36.5957,147.3568,336.0
-36.7918,147.3568,1369.0
-36.8096,147.3568,310.0
-36.854,147.3568,342.0
-37.0841,147.3568,240.0
-35.9059,147.3623,147.0
-36.0783,147.3623,160.0
-36.2004,147.3623,201.0
-36.3041,147.3623,355.0
-37.1986,147.3623,212.0
-36.0375,147.3678,217.0
-36.1778,147.3678,237.0
-36.421,147.3678,355.0
-37.1061,147.3678,1363.0
-35.7966,147.3734,441.0
-36.1191,147.3734,381.0
-36.2545,147.3734,337.0
-36.6582,147.3734,115.0
-36.8939,147.3734,285.0
-37.0355,147.3734,244.0
-36.0149,147.3789,346.0
-36.0557,147.3789,390.0
-36.0783,147.3789,216.0
-36.2365,147.3789,336.0
-36.3806,147.3789,1219.0
-36.7206,147.3789,220.0
-36.9338,147.3789,1327.0
-35.8285,147.3844,296.0
-36.2455,147.3844,298.0
-36.421,147.3844,392.0
-37.2162,147.3844,209.0
-37.3391,147.3844,198.0
-37.675,147.3844,134.0
-35.9241,147.3899,388.0
-36.1372,147.3899,390.0
-36.9603,147.3899,95.0
-37.0311,147.3899,92.0
-35.7692,147.3954,431.0
-35.9104,147.3954,217.0
-37.7488,147.3954,129.0
-35.8421,147.4009,399.0
-36.2185,147.4009,1083.0
-36.394,147.4009,1174.0
-36.4614,147.4009,338.0
-36.6314,147.4009,333.0
-36.7339,147.4009,249.0
-35.8148,147.4064,416.0
-36.0058,147.4064,380.0
-36.0919,147.4064,390.0
-36.241,147.4064,144.0
-36.2636,147.4064,359.0
-36.9869,147.4064,241.0
-37.3479,147.4064,227.0
-35.8831,147.412,425.0
-36.1733,147.412,292.0
-36.4883,147.412,1123.0
-36.7606,147.412,314.0
-37.247,147.412,212.0
-35.9286,147.4175,376.0
-36.3581,147.4175,368.0
-36.6403,147.4175,334.0
-36.8007,147.4175,289.0
-37.0355,147.4175,245.0
-37.181,147.4175,216.0
-35.9013,147.423,433.0
-35.9559,147.423,376.0
-36.1914,147.423,358.0
-36.2951,147.423,312.0
-36.4614,147.423,303.0
-36.6537,147.423,312.0
-36.6849,147.423,307.0
-37.203,147.423,215.0
-35.8239,147.4285,295.0
-35.8421,147.4285,351.0
-36.0375,147.4285,179.0
-36.0964,147.4285,372.0
-36.1417,147.4285,352.0
-36.4344,147.4285,164.0
-36.6314,147.4285,80.0
-37.009,147.4285,1005.0
-37.3216,147.4285,1364.0
-36.0149,147.434,341.0
-36.2726,147.434,357.0
-37.1546,147.434,242.0
-37.1854,147.434,258.0
-37.2074,147.434,1361.0
-35.965,147.4395,184.0
-36.2455,147.4395,162.0
-37.0664,147.4395,230.0
-37.1722,147.4395,277.0
-37.7271,147.4395,104.0
-35.9241,147.4451,395.0
-37.0002,147.4451,249.0
-37.3391,147.4451,216.0
-35.792,147.4506,378.0
-35.9013,147.4506,363.0
-36.1372,147.4506,192.0
-36.1733,147.4506,130.0
-36.2771,147.4506,166.0
-36.9426,147.4506,262.0
-35.8102,147.4561,1155.0
-35.8467,147.4561,377.0
-35.9786,147.4561,1206.0
-36.0375,147.4561,95.0
-36.1055,147.4561,184.0
-36.2365,147.4561,353.0
-36.2951,147.4561,1206.0
-36.4434,147.4561,329.0
-37.466,147.4561,189.0
-35.792,147.4616,343.0
-37.0355,147.4616,204.0
-37.1678,147.4616,276.0
-35.7327,147.4671,389.0
-36.1733,147.4671,350.0
-36.1823,147.4671,207.0
-36.9249,147.4671,273.0
-35.8695,147.4726,367.0
-36.1191,147.4726,120.0
-37.1017,147.4726,242.0
-37.5619,147.4726,95.0
-36.0194,147.4781,250.0
-36.4389,147.4781,71.0
-37.5402,147.4781,113.0
-37.0399,147.4837,287.0
-35.9604,147.4892,360.0
-36.0647,147.4892,295.0
-36.1643,147.4892,277.0
-36.9603,147.4892,27.0
-36.9869,147.4892,1343.0
-37.0797,147.4892,1362.0
-37.5053,147.4892,8.0
-35.7601,147.4947,416.0
-36.1462,147.4947,217.0
-36.3086,147.4947,131.0
-36.3806,147.4947,343.0
-36.4614,147.5002,1348.0
-36.6626,147.5002,327.0
-37.0488,147.5002,138.0
-37.1017,147.5002,1334.0
-37.137,147.5002,1307.0
-37.1766,147.5002,1348.0
-37.675,147.5002,110.0
-36.1869,147.5057,1159.0
-36.3806,147.5057,388.0
-36.9028,147.5057,275.0
-36.9648,147.5057,199.0
-37.2689,147.5057,1294.0
-35.7783,147.5112,347.0
-35.792,147.5112,357.0
-35.974,147.5112,1200.0
-36.3671,147.5112,370.0
-35.7555,147.5167,350.0
-36.0239,147.5167,386.0
-36.2094,147.5167,1193.0
-36.2726,147.5167,225.0
-36.3131,147.5167,274.0
-36.3401,147.5167,325.0
-36.4883,147.5167,324.0
-36.5062,147.5167,329.0
-36.6626,147.5167,182.0
-36.7072,147.5167,265.0
-37.1282,147.5167,1283.0
-35.7418,147.5223,236.0
-36.0058,147.5223,174.0
-36.1326,147.5223,1112.0
-36.7695,147.5223,278.0
-36.8184,147.5223,1314.0
-37.009,147.5223,1280.0
-37.6881,147.5223,106.0
-36.0829,147.5278,311.0
-36.403,147.5278,129.0
-36.4883,147.5278,335.0
-36.6225,147.5278,1336.0
-37.0488,147.5278,1365.0
-37.5227,147.5278,194.0
-37.6533,147.5278,71.0
-35.9422,147.5333,334.0
-36.2094,147.5333,1167.0
-36.2771,147.5333,377.0
-36.4614,147.5333,305.0
-36.7339,147.5333,261.0
-37.1194,147.5333,1325.0
-36.3266,147.5388,89.0
-36.5375,147.5388,257.0
-36.6582,147.5388,1367.0
-36.6805,147.5388,1337.0
-36.9736,147.5388,276.0
-37.2733,147.5388,1314.0
-35.9559,147.5443,337.0
-36.2275,147.5443,1175.0
-36.3536,147.5443,375.0
-36.5644,147.5443,1342.0
-36.6894,147.5443,281.0
-36.7517,147.5443,290.0
-36.8762,147.5443,220.0
-37.0841,147.5443,1332.0
-35.9195,147.5498,341.0
-36.1507,147.5498,1110.0
-36.1733,147.5498,1116.0
-36.2004,147.5498,1084.0
-36.4075,147.5498,307.0
-36.5196,147.5498,334.0
-36.0194,147.5553,344.0
-36.3851,147.5553,103.0
-36.8406,147.5553,286.0
-37.5271,147.5553,5.0
-36.2139,147.5609,1201.0
-36.3536,147.5609,307.0
-36.533,147.5609,322.0
-36.542,147.5609,317.0
-37.5794,147.5609,183.0
-35.6458,147.5664,334.0
-36.8184,147.5664,269.0
-35.7509,147.5719,188.0
-35.9831,147.5719,250.0
-36.0375,147.5719,160.0
-36.1462,147.5719,365.0
-36.223,147.5719,1204.0
-36.3895,147.5719,103.0
-36.5151,147.5719,299.0
-36.7072,147.5719,50.0
-35.6549,147.5774,356.0
-35.6915,147.5774,326.0
-35.7966,147.5774,185.0
-36.232,147.5774,1270.0
-36.2681,147.5774,317.0
-36.6135,147.5774,239.0
-36.7962,147.5774,249.0
-37.4267,147.5774,229.0
-36.3716,147.5829,295.0
-36.4658,147.5829,323.0
-36.7295,147.5829,310.0
-36.8451,147.5829,1280.0
-35.6366,147.5884,171.0
-35.6503,147.5884,364.0
-35.7555,147.5884,227.0
-36.412,147.5884,301.0
-36.533,147.5884,340.0
-36.7562,147.5884,43.0
-36.9692,147.5884,1287.0
-35.7692,147.594,368.0
-35.8376,147.594,318.0
-35.9331,147.594,296.0
-35.9513,147.594,265.0
-36.2365,147.594,1195.0
-36.2636,147.594,253.0
-36.9161,147.594,1316.0
-35.8148,147.5995,388.0
-35.8695,147.5995,296.0
-35.9604,147.5995,305.0
-36.0829,147.5995,269.0
-36.5554,147.5995,301.0
-37.5924,147.5995,110.0
-37.6185,147.5995,191.0
-35.7601,147.605,55.0
-35.8877,147.605,277.0
-36.0058,147.605,299.0
-36.1145,147.605,357.0
-36.2726,147.605,299.0
-36.6805,147.605,259.0
-36.725,147.605,339.0
-36.7473,147.605,1348.0
-36.8051,147.605,258.0
-36.885,147.605,262.0
-36.9426,147.605,1298.0
-35.8467,147.6105,301.0
-35.9831,147.6105,303.0
-36.394,147.6105,340.0
-36.5286,147.6105,332.0
-36.6582,147.6105,253.0
-37.431,147.6105,193.0
-37.4441,147.6105,150.0
-37.4616,147.6105,117.0
-37.5096,147.6105,181.0
-37.6707,147.6105,99.0
-36.1552,147.616,1158.0
-36.2139,147.616,297.0
-36.232,147.616,343.0
-36.9382,147.616,259.0
-37.5227,147.616,110.0
-37.5924,147.616,166.0
-35.6229,147.6215,303.0
-35.8102,147.6215,332.0
-35.9013,147.6215,323.0
-35.9195,147.6215,309.0
-36.0647,147.6215,387.0
-36.1823,147.6215,387.0
-36.2951,147.6215,315.0
-36.9116,147.6215,248.0
-37.0178,147.6215,1306.0
-37.6098,147.6215,90.0
-37.7358,147.6215,93.0
-35.8831,147.627,323.0
-36.6091,147.627,1367.0
-36.6626,147.627,218.0
-36.7295,147.627,230.0
-37.0797,147.627,241.0
-37.6577,147.627,103.0
-35.6824,147.6326,333.0
-35.874,147.6326,71.0
-35.9922,147.6326,302.0
-36.1507,147.6326,386.0
-36.259,147.6326,197.0
-36.8184,147.6326,1341.0
-36.8451,147.6326,1316.0
-37.4572,147.6326,183.0
-36.0557,147.6381,318.0
-36.3626,147.6381,299.0
-36.5286,147.6381,307.0
-36.5375,147.6381,317.0
-37.5053,147.6381,123.0
-35.719,147.6436,155.0
-36.2139,147.6436,355.0
-36.2771,147.6436,353.0
-36.4569,147.6436,1357.0
-36.7873,147.6436,1350.0
-36.8318,147.6436,1328.0
-36.8584,147.6436,1340.0
-36.9426,147.6436,1317.0
-35.9059,147.6491,278.0
-36.1507,147.6491,1210.0
-36.2996,147.6491,195.0
-36.4972,147.6491,248.0
-36.542,147.6491,324.0
-36.6046,147.6491,171.0
-37.5314,147.6491,15.0
-37.575,147.6491,7.0
-35.6961,147.6546,145.0
-35.8057,147.6546,194.0
-36.0149,147.6546,337.0
-36.0964,147.6546,1164.0
-36.1326,147.6546,1195.0
-36.3851,147.6546,128.0
-36.8584,147.6546,1358.0
-36.9382,147.6546,248.0
-37.5445,147.6546,175.0
-35.6137,147.6601,356.0
-36.2094,147.6601,185.0
-36.43,147.6601,1304.0
-36.6403,147.6601,50.0
-37.1326,147.6601,241.0
-37.7271,147.6601,116.0
-35.687,147.6656,286.0
-35.9695,147.6656,332.0
-36.2816,147.6656,313.0
-36.6001,147.6656,340.0
-36.7873,147.6656,1349.0
-36.8229,147.6656,1350.0
-36.9072,147.6656,1289.0
-35.5954,147.6712,8.0
-35.7966,147.6712,343.0
-36.1733,147.6712,248.0
-36.3446,147.6712,282.0
-36.7651,147.6712,266.0
-36.8762,147.6712,1330.0
-37.6533,147.6712,100.0
-35.7418,147.6767,362.0
-35.9286,147.6767,301.0
-36.2996,147.6767,77.0
-36.4748,147.6767,1246.0
-37.1105,147.6767,201.0
-37.4791,147.6767,147.0
-35.7281,147.6822,308.0
-35.8148,147.6822,328.0
-35.9468,147.6822,183.0
-35.9786,147.6822,191.0
-36.0285,147.6822,133.0
-36.421,147.6822,326.0
-36.4972,147.6822,327.0
-36.5196,147.6822,1261.0
-36.7784,147.6822,1367.0
-36.8051,147.6822,1320.0
-37.5663,147.6822,22.0
-36.0557,147.6877,79.0
-36.3311,147.6877,56.0
-36.8717,147.6877,1294.0
-37.1942,147.6877,200.0
-37.5358,147.6877,177.0
-35.5908,147.6932,321.0
-35.7555,147.6932,376.0
-36.1552,147.6932,244.0
-36.1823,147.6932,191.0
-36.3851,147.6932,203.0
-37.0002,147.6932,1327.0
-35.6137,147.6987,204.0
-35.687,147.6987,206.0
-35.7783,147.6987,193.0
-36.774,147.6987,258.0
-37.6924,147.6987,51.0
-35.7007,147.7042,52.0
-36.1191,147.7042,340.0
-36.1778,147.7042,306.0
-36.2365,147.7042,327.0
-36.4479,147.7042,208.0
-36.6626,147.7042,46.0
-36.1417,147.7098,335.0
-36.3086,147.7098,277.0
-36.3895,147.7098,325.0
-36.6805,147.7098,15.0
-36.8673,147.7098,277.0
-36.9692,147.7098,1322.0
-37.203,147.7098,83.0
-35.7966,147.7153,320.0
-35.9695,147.7153,187.0
-36.1145,147.7153,1183.0
-36.3311,147.7153,304.0
-36.5062,147.7153,282.0
-36.6091,147.7153,309.0
-35.7327,147.7208,276.0
-36.1598,147.7208,266.0
-36.1869,147.7208,156.0
-36.5957,147.7208,248.0
-36.814,147.7208,54.0
-35.6641,147.7263,80.0
-35.7144,147.7263,326.0
-35.8649,147.7263,324.0
-36.0149,147.7263,295.0
-36.2094,147.7263,1139.0
-36.3491,147.7263,84.0
-36.5554,147.7263,1359.0
-36.6403,147.7263,44.0
-36.8406,147.7263,1202.0
-37.5358,147.7263,156.0
-37.5619,147.7263,185.0
-35.833,147.7318,313.0
-35.8786,147.7318,201.0
-36.4883,147.7318,246.0
-36.7161,147.7318,271.0
-36.7829,147.7318,5.0
-37.0488,147.7318,1319.0
-35.915,147.7373,64.0
-36.0602,147.7373,312.0
-36.0919,147.7373,147.0
-36.1326,147.7373,324.0
-36.1688,147.7373,138.0
-36.3131,147.7373,127.0
-36.3266,147.7373,297.0
-36.6626,147.7373,248.0
-36.8806,147.7373,1344.0
-37.1017,147.7373,181.0
-35.5174,147.7429,302.0
-35.6045,147.7429,103.0
-36.7962,147.7429,1204.0
-36.8983,147.7429,1341.0
-36.9736,147.7429,214.0
-37.0046,147.7429,1230.0
-37.0576,147.7429,1322.0
-37.2865,147.7429,168.0
-36.7651,147.7484,1202.0
-36.9072,147.7484,1336.0
-37.5445,147.7484,190.0
-35.9967,147.7539,295.0
-36.0693,147.7539,323.0
-36.3491,147.7539,100.0
-36.3671,147.7539,103.0
-36.3895,147.7539,312.0
-36.8451,147.7539,245.0
-35.7281,147.7594,229.0
-35.8102,147.7594,223.0
-35.9604,147.7594,322.0
-36.0919,147.7594,317.0
-36.1326,147.7594,312.0
-36.725,147.7594,1178.0
-36.8717,147.7594,189.0
-37.0488,147.7594,1272.0
-37.7054,147.7594,94.0
-35.5357,147.7649,324.0
-35.6595,147.7649,306.0
-36.1778,147.7649,322.0
-36.7918,147.7649,1194.0
-35.5174,147.7704,326.0
-35.5816,147.7704,264.0
-35.6,147.7704,251.0
-36.0013,147.7704,162.0
-36.0466,147.7704,247.0
-37.1722,147.7704,117.0
-37.4616,147.7704,133.0
-35.8968,147.7759,328.0
-36.1326,147.7759,300.0
-36.3041,147.7759,331.0
-36.3401,147.7759,233.0
-36.3581,147.7759,334.0
-36.403,147.7759,323.0
-36.4883,147.7759,273.0
-35.8649,147.7815,237.0
-35.9331,147.7815,295.0
-36.1507,147.7815,326.0
-36.1823,147.7815,1169.0
-36.7117,147.7815,1243.0
-35.522,147.787,345.0
-35.6366,147.787,1138.0
-35.9604,147.787,1216.0
-35.9786,147.787,299.0
-36.2365,147.787,1149.0
-36.3131,147.787,327.0
-37.009,147.787,1052.0
-37.4922,147.787,1.0
-35.6137,147.7925,1131.0
-35.874,147.7925,107.0
-36.1959,147.7925,314.0
-36.8406,147.7925,253.0
-35.4898,147.798,315.0
-35.6,147.798,300.0
-35.7098,147.798,1152.0
-36.5286,147.798,235.0
-36.6046,147.798,274.0
-36.9338,147.798,1258.0
-36.9692,147.798,121.0
-37.2206,147.798,231.0
-37.5053,147.798,112.0
-35.6503,147.8035,1164.0
-35.9877,147.8035,275.0
-36.0874,147.8035,313.0
-36.1823,147.8035,290.0
-36.1914,147.8035,1153.0
-36.3446,147.8035,331.0
-36.3581,147.8035,118.0
-36.4927,147.8035,115.0
-36.7562,147.8035,233.0
-37.1634,147.8035,1313.0
-37.5358,147.8035,117.0
-35.5036,147.809,117.0
-35.6366,147.809,1170.0
-35.719,147.809,379.0
-35.965,147.809,1312.0
-36.4614,147.809,318.0
-36.7295,147.809,1343.0
-36.7695,147.809,288.0
-36.2681,147.8145,293.0
-36.4703,147.8145,318.0
-36.5688,147.8145,266.0
-36.8584,147.8145,132.0
-36.8717,147.8145,1285.0
-36.885,147.8145,249.0
-37.0267,147.8145,1297.0
-37.0708,147.8145,1244.0
-37.575,147.8145,110.0
-35.6275,147.8201,299.0
-35.6503,147.8201,1165.0
-35.8421,147.8201,303.0
-36.0602,147.8201,147.0
-36.1733,147.8201,167.0
-36.2861,147.8201,105.0
-36.3851,147.8201,320.0
-36.4434,147.8201,174.0
-36.5062,147.8201,230.0
-36.7384,147.8201,43.0
-36.8273,147.8201,1275.0
-36.8406,147.8201,1308.0
-36.9559,147.8201,97.0
-37.4441,147.8201,195.0
-37.5489,147.8201,169.0
-37.6967,147.8201,115.0
-35.6183,147.8256,309.0
-35.9059,147.8256,313.0
-35.9286,147.8256,295.0
-36.1959,147.8256,1152.0
-36.3041,147.8256,300.0
-37.0178,147.8256,162.0
-37.247,147.8256,160.0
-35.476,147.8311,319.0
-35.5862,147.8311,324.0
-36.1326,147.8311,252.0
-36.2094,147.8311,259.0
-36.412,147.8311,335.0
-36.4569,147.8311,287.0
-36.4972,147.8311,199.0
-36.5509,147.8311,73.0
-36.6983,147.8311,1364.0
-37.0973,147.8311,241.0
-37.2294,147.8311,88.0
-35.499,147.8366,151.0
-35.6458,147.8366,342.0
-36.2636,147.8366,316.0
-36.5241,147.8366,240.0
-36.725,147.8366,1368.0
-37.1105,147.8366,243.0
-37.5707,147.8366,136.0
-37.5881,147.8366,144.0
-35.5357,147.8421,1183.0
-35.6595,147.8421,298.0
-35.719,147.8421,299.0
-35.8102,147.8421,312.0
-35.8513,147.8421,194.0
-35.9286,147.8421,312.0
-36.5867,147.8421,291.0
-37.0488,147.8421,1230.0
-35.9559,147.8476,301.0
-36.4434,147.8476,310.0
-36.6894,147.8476,1345.0
-36.7562,147.8476,245.0
-37.1194,147.8476,216.0
-37.5358,147.8476,156.0
-35.9967,147.8531,297.0
-36.0964,147.8531,319.0
-36.421,147.8531,252.0
-36.618,147.8531,70.0
-36.6314,147.8531,218.0
-36.1372,147.8587,124.0
-37.0311,147.8587,1257.0
-37.0929,147.8587,1261.0
-37.326,147.8587,190.0
-37.5532,147.8587,140.0
-35.5403,147.8642,252.0
-35.7509,147.8642,336.0
-36.2906,147.8642,340.0
-36.43,147.8642,283.0
-36.4703,147.8642,253.0
-36.7606,147.8642,36.0
-37.5794,147.8642,107.0
-35.4714,147.8697,275.0
-35.9695,147.8697,178.0
-35.9877,147.8697,331.0
-36.0239,147.8697,209.0
-36.5554,147.8697,223.0
-36.7784,147.8697,291.0
-36.8318,147.8697,292.0
-36.9825,147.8697,1304.0
-37.009,147.8697,1265.0
